"year","country","value"
2000,"AFG",1
2001,"AFG",0
2002,"AFG",0
2003,"AFG",1
2004,"AFG",1
2005,"AFG",1
2006,"AFG",0
2007,"AFG",0
2008,"AFG",1
2009,"AFG",1
2010,"AFG",2
2011,"AFG",0
2012,"AFG",2
2007,"ALB",1
2008,"ALB",1
2009,"ALB",0
2010,"ALB",0
2011,"ALB",0
2012,"ALB",0
2013,"ALB",1
2004,"AND",1
1984,"ARE",1
1985,"ARE",0
1986,"ARE",0
1987,"ARE",0
1988,"ARE",0
1989,"ARE",0
1990,"ARE",0
1991,"ARE",0
1992,"ARE",0
1993,"ARE",0
1994,"ARE",0
1995,"ARE",0
1996,"ARE",0
1997,"ARE",0
1998,"ARE",0
1999,"ARE",0
2000,"ARE",0
2001,"ARE",1
2002,"ARE",2
2003,"ARE",2
2004,"ARE",2
2005,"ARE",0
2006,"ARE",1
2007,"ARE",0
2008,"ARE",0
2009,"ARE",3
2010,"ARE",4
2011,"ARE",0
2012,"ARE",4
1977,"ARG",1
1978,"ARG",0
1979,"ARG",0
1980,"ARG",1
1981,"ARG",0
1982,"ARG",0
1983,"ARG",1
1984,"ARG",0
1985,"ARG",0
1986,"ARG",0
1987,"ARG",0
1988,"ARG",0
1989,"ARG",0
1990,"ARG",0
1991,"ARG",0
1992,"ARG",0
1993,"ARG",0
1994,"ARG",0
1995,"ARG",0
1996,"ARG",0
1997,"ARG",0
1998,"ARG",0
1999,"ARG",1
2000,"ARG",1
2001,"ARG",0
2002,"ARG",3
2003,"ARG",4
2004,"ARG",4
2005,"ARG",1
2006,"ARG",0
2007,"ARG",2
2008,"ARG",1
2009,"ARG",1
2010,"ARG",0
2011,"ARG",1
2012,"ARG",2
2013,"ARG",3
2008,"ARM",1
2009,"ARM",0
2010,"ARM",0
2011,"ARM",0
2012,"ARM",2
1998,"ATG",1
1999,"ATG",0
2000,"ATG",0
2001,"ATG",0
2002,"ATG",0
2003,"ATG",0
2004,"ATG",0
2005,"ATG",0
2006,"ATG",0
2007,"ATG",0
2008,"ATG",0
2009,"ATG",0
2010,"ATG",1
1962,"AUS",1
1963,"AUS",0
1964,"AUS",0
1965,"AUS",0
1966,"AUS",0
1967,"AUS",0
1968,"AUS",1
1969,"AUS",0
1970,"AUS",1
1971,"AUS",0
1972,"AUS",3
1973,"AUS",0
1974,"AUS",3
1975,"AUS",6
1976,"AUS",4
1977,"AUS",1
1978,"AUS",3
1979,"AUS",1
1980,"AUS",2
1981,"AUS",1
1982,"AUS",2
1983,"AUS",5
1984,"AUS",2
1985,"AUS",1
1986,"AUS",3
1987,"AUS",3
1988,"AUS",4
1989,"AUS",0
1990,"AUS",5
1991,"AUS",2
1992,"AUS",5
1993,"AUS",4
1994,"AUS",3
1995,"AUS",5
1996,"AUS",15
1997,"AUS",10
1998,"AUS",21
1999,"AUS",30
2000,"AUS",29
2001,"AUS",45
2002,"AUS",55
2003,"AUS",61
2004,"AUS",54
2005,"AUS",56
2006,"AUS",48
2007,"AUS",34
2008,"AUS",26
2009,"AUS",18
2010,"AUS",17
2011,"AUS",15
2012,"AUS",27
2013,"AUS",40
2014,"AUS",15
1999,"AUT",1
2000,"AUT",2
2001,"AUT",0
2002,"AUT",0
2003,"AUT",0
2004,"AUT",0
2005,"AUT",1
2006,"AUT",0
2007,"AUT",0
2008,"AUT",1
2009,"AUT",2
2010,"AUT",0
2011,"AUT",0
2012,"AUT",2
2013,"AUT",1
2002,"AZE",1
2003,"AZE",1
2004,"AZE",1
2005,"AZE",0
2006,"AZE",1
2007,"AZE",0
2008,"AZE",1
2009,"AZE",0
2010,"AZE",0
2011,"AZE",1
1975,"BEL",1
1976,"BEL",0
1977,"BEL",0
1978,"BEL",0
1979,"BEL",1
1980,"BEL",0
1981,"BEL",0
1982,"BEL",0
1983,"BEL",0
1984,"BEL",0
1985,"BEL",1
1986,"BEL",0
1987,"BEL",0
1988,"BEL",0
1989,"BEL",0
1990,"BEL",0
1991,"BEL",0
1992,"BEL",0
1993,"BEL",0
1994,"BEL",0
1995,"BEL",1
1996,"BEL",1
1997,"BEL",2
1998,"BEL",2
1999,"BEL",3
2000,"BEL",1
2001,"BEL",4
2002,"BEL",8
2003,"BEL",6
2004,"BEL",4
2005,"BEL",4
2006,"BEL",1
2007,"BEL",2
2008,"BEL",1
2009,"BEL",1
2010,"BEL",0
2011,"BEL",2
2012,"BEL",0
2013,"BEL",2
2014,"BEL",1
2005,"BFA",1
1996,"BGD",1
1997,"BGD",0
1998,"BGD",0
1999,"BGD",0
2000,"BGD",0
2001,"BGD",0
2002,"BGD",0
2003,"BGD",0
2004,"BGD",0
2005,"BGD",5
2006,"BGD",0
2007,"BGD",0
2008,"BGD",0
2009,"BGD",1
2010,"BGD",0
2011,"BGD",2
2012,"BGD",2
1985,"BGR",1
1986,"BGR",0
1987,"BGR",0
1988,"BGR",0
1989,"BGR",0
1990,"BGR",0
1991,"BGR",1
1992,"BGR",0
1993,"BGR",1
1994,"BGR",0
1995,"BGR",0
1996,"BGR",0
1997,"BGR",0
1998,"BGR",0
1999,"BGR",0
2000,"BGR",0
2001,"BGR",0
2002,"BGR",1
2003,"BGR",0
2004,"BGR",1
2005,"BGR",1
2006,"BGR",0
2007,"BGR",0
2008,"BGR",1
2009,"BGR",3
2010,"BGR",3
2011,"BGR",1
2012,"BGR",2
2013,"BGR",1
2014,"BGR",3
2006,"BHR",1
2007,"BHR",0
2008,"BHR",1
2009,"BHR",0
2010,"BHR",0
2011,"BHR",0
2012,"BHR",1
1971,"BHS",1
1972,"BHS",0
1973,"BHS",0
1974,"BHS",0
1975,"BHS",0
1976,"BHS",0
1977,"BHS",0
1978,"BHS",0
1979,"BHS",0
1980,"BHS",0
1981,"BHS",0
1982,"BHS",0
1983,"BHS",0
1984,"BHS",0
1985,"BHS",1
1986,"BHS",0
1987,"BHS",0
1988,"BHS",0
1989,"BHS",0
1990,"BHS",0
1991,"BHS",0
1992,"BHS",0
1993,"BHS",0
1994,"BHS",0
1995,"BHS",1
1996,"BHS",0
1997,"BHS",0
1998,"BHS",2
1999,"BHS",0
2000,"BHS",0
2001,"BHS",0
2002,"BHS",3
2003,"BHS",2
2004,"BHS",0
2005,"BHS",4
2006,"BHS",1
2007,"BHS",1
2008,"BHS",0
2009,"BHS",1
2010,"BHS",0
2011,"BHS",0
2012,"BHS",1
1984,"BIH",1
1985,"BIH",0
1986,"BIH",0
1987,"BIH",0
1988,"BIH",0
1989,"BIH",0
1990,"BIH",0
1991,"BIH",0
1992,"BIH",0
1993,"BIH",1
1994,"BIH",0
1995,"BIH",1
1996,"BIH",0
1997,"BIH",1
1998,"BIH",0
1999,"BIH",1
2000,"BIH",1
2001,"BIH",2
2002,"BIH",5
2003,"BIH",0
2004,"BIH",0
2005,"BIH",1
2006,"BIH",0
2007,"BIH",0
2008,"BIH",0
2009,"BIH",0
2010,"BIH",0
2011,"BIH",1
2012,"BIH",1
2013,"BIH",1
1977,"BLR",1
1978,"BLR",0
1979,"BLR",0
1980,"BLR",0
1981,"BLR",0
1982,"BLR",0
1983,"BLR",0
1984,"BLR",0
1985,"BLR",0
1986,"BLR",0
1987,"BLR",0
1988,"BLR",0
1989,"BLR",0
1990,"BLR",0
1991,"BLR",0
1992,"BLR",0
1993,"BLR",0
1994,"BLR",0
1995,"BLR",0
1996,"BLR",0
1997,"BLR",0
1998,"BLR",0
1999,"BLR",0
2000,"BLR",0
2001,"BLR",0
2002,"BLR",0
2003,"BLR",0
2004,"BLR",0
2005,"BLR",0
2006,"BLR",0
2007,"BLR",0
2008,"BLR",0
2009,"BLR",0
2010,"BLR",0
2011,"BLR",0
2012,"BLR",0
2013,"BLR",1
1990,"BLZ",1
1991,"BLZ",0
1992,"BLZ",0
1993,"BLZ",0
1994,"BLZ",0
1995,"BLZ",0
1996,"BLZ",0
1997,"BLZ",0
1998,"BLZ",0
1999,"BLZ",0
2000,"BLZ",0
2001,"BLZ",0
2002,"BLZ",0
2003,"BLZ",0
2004,"BLZ",2
2005,"BLZ",0
2006,"BLZ",0
2007,"BLZ",1
2008,"BLZ",0
2009,"BLZ",1
2010,"BLZ",1
1998,"BMU",1
1999,"BMU",0
2000,"BMU",0
2001,"BMU",0
2002,"BMU",0
2003,"BMU",0
2004,"BMU",0
2005,"BMU",0
2006,"BMU",2
2007,"BMU",0
2008,"BMU",0
2009,"BMU",0
2010,"BMU",0
2011,"BMU",0
2012,"BMU",1
1974,"BOL",1
1975,"BOL",1
1976,"BOL",0
1977,"BOL",0
1978,"BOL",0
1979,"BOL",0
1980,"BOL",0
1981,"BOL",0
1982,"BOL",0
1983,"BOL",0
1984,"BOL",0
1985,"BOL",0
1986,"BOL",0
1987,"BOL",0
1988,"BOL",0
1989,"BOL",0
1990,"BOL",0
1991,"BOL",0
1992,"BOL",0
1993,"BOL",0
1994,"BOL",0
1995,"BOL",0
1996,"BOL",0
1997,"BOL",1
1998,"BOL",0
1999,"BOL",0
2000,"BOL",0
2001,"BOL",2
2002,"BOL",0
2003,"BOL",0
2004,"BOL",0
2005,"BOL",1
2006,"BOL",0
2007,"BOL",0
2008,"BOL",0
2009,"BOL",0
2010,"BOL",0
2011,"BOL",0
2012,"BOL",0
2013,"BOL",2
1970,"BRA",1
1971,"BRA",1
1972,"BRA",0
1973,"BRA",0
1974,"BRA",1
1975,"BRA",4
1976,"BRA",1
1977,"BRA",2
1978,"BRA",1
1979,"BRA",1
1980,"BRA",0
1981,"BRA",0
1982,"BRA",0
1983,"BRA",2
1984,"BRA",1
1985,"BRA",1
1986,"BRA",0
1987,"BRA",0
1988,"BRA",1
1989,"BRA",0
1990,"BRA",2
1991,"BRA",0
1992,"BRA",0
1993,"BRA",0
1994,"BRA",2
1995,"BRA",2
1996,"BRA",1
1997,"BRA",2
1998,"BRA",0
1999,"BRA",2
2000,"BRA",1
2001,"BRA",3
2002,"BRA",6
2003,"BRA",8
2004,"BRA",6
2005,"BRA",4
2006,"BRA",5
2007,"BRA",6
2008,"BRA",4
2009,"BRA",4
2010,"BRA",2
2011,"BRA",4
2012,"BRA",1
2013,"BRA",2
2014,"BRA",2
2002,"BRB",1
2003,"BRB",0
2004,"BRB",0
2005,"BRB",0
2006,"BRB",0
2007,"BRB",0
2008,"BRB",0
2009,"BRB",0
2010,"BRB",0
2011,"BRB",0
2012,"BRB",2
1991,"BRN",1
1992,"BRN",0
1993,"BRN",0
1994,"BRN",0
1995,"BRN",0
1996,"BRN",0
1997,"BRN",0
1998,"BRN",0
1999,"BRN",0
2000,"BRN",0
2001,"BRN",1
2002,"BRN",1
2003,"BRN",0
2004,"BRN",0
2005,"BRN",1
2008,"BWA",2
1962,"CAN",4
1963,"CAN",0
1964,"CAN",0
1965,"CAN",0
1966,"CAN",9
1967,"CAN",0
1968,"CAN",5
1969,"CAN",0
1970,"CAN",12
1971,"CAN",6
1972,"CAN",10
1973,"CAN",12
1974,"CAN",10
1975,"CAN",13
1976,"CAN",7
1977,"CAN",17
1978,"CAN",13
1979,"CAN",11
1980,"CAN",8
1981,"CAN",8
1982,"CAN",9
1983,"CAN",7
1984,"CAN",11
1985,"CAN",12
1986,"CAN",7
1987,"CAN",16
1988,"CAN",11
1989,"CAN",8
1990,"CAN",17
1991,"CAN",16
1992,"CAN",14
1993,"CAN",16
1994,"CAN",21
1995,"CAN",25
1996,"CAN",47
1997,"CAN",62
1998,"CAN",81
1999,"CAN",133
2000,"CAN",127
2001,"CAN",184
2002,"CAN",224
2003,"CAN",380
2004,"CAN",356
2005,"CAN",235
2006,"CAN",184
2007,"CAN",204
2008,"CAN",146
2009,"CAN",172
2010,"CAN",188
2011,"CAN",167
2012,"CAN",298
2013,"CAN",331
2014,"CAN",62
1996,"CHE",1
1997,"CHE",1
1998,"CHE",0
1999,"CHE",0
2000,"CHE",2
2001,"CHE",1
2002,"CHE",2
2003,"CHE",5
2004,"CHE",2
2005,"CHE",0
2006,"CHE",1
2007,"CHE",3
2008,"CHE",1
2009,"CHE",3
2010,"CHE",2
2011,"CHE",1
2012,"CHE",2
1971,"CHL",1
1972,"CHL",0
1973,"CHL",0
1974,"CHL",0
1975,"CHL",0
1976,"CHL",0
1977,"CHL",0
1978,"CHL",0
1979,"CHL",0
1980,"CHL",0
1981,"CHL",1
1982,"CHL",0
1983,"CHL",0
1984,"CHL",1
1985,"CHL",0
1986,"CHL",1
1987,"CHL",0
1988,"CHL",0
1989,"CHL",2
1990,"CHL",0
1991,"CHL",0
1992,"CHL",0
1993,"CHL",0
1994,"CHL",0
1995,"CHL",0
1996,"CHL",1
1997,"CHL",2
1998,"CHL",1
1999,"CHL",1
2000,"CHL",1
2001,"CHL",2
2002,"CHL",3
2003,"CHL",1
2004,"CHL",1
2005,"CHL",1
2006,"CHL",2
2007,"CHL",0
2008,"CHL",1
2009,"CHL",0
2010,"CHL",0
2011,"CHL",1
1988,"CHN",2
1989,"CHN",0
1990,"CHN",0
1991,"CHN",0
1992,"CHN",0
1993,"CHN",0
1994,"CHN",0
1995,"CHN",0
1996,"CHN",0
1997,"CHN",0
1998,"CHN",2
1999,"CHN",4
2000,"CHN",2
2001,"CHN",0
2002,"CHN",4
2003,"CHN",2
2004,"CHN",4
2005,"CHN",3
2006,"CHN",3
2007,"CHN",5
2008,"CHN",2
2009,"CHN",4
2010,"CHN",4
2011,"CHN",1
2012,"CHN",3
2013,"CHN",2
2006,"CMR",1
1999,"COG",1
1971,"COL",1
1972,"COL",0
1973,"COL",1
1974,"COL",0
1975,"COL",0
1976,"COL",0
1977,"COL",0
1978,"COL",0
1979,"COL",1
1980,"COL",1
1981,"COL",0
1982,"COL",0
1983,"COL",1
1984,"COL",0
1985,"COL",0
1986,"COL",0
1987,"COL",0
1988,"COL",0
1989,"COL",0
1990,"COL",0
1991,"COL",0
1992,"COL",0
1993,"COL",0
1994,"COL",0
1995,"COL",1
1996,"COL",0
1997,"COL",0
1998,"COL",0
1999,"COL",2
2000,"COL",2
2001,"COL",0
2002,"COL",2
2003,"COL",1
2004,"COL",1
2005,"COL",2
2006,"COL",2
2007,"COL",2
2008,"COL",1
2009,"COL",1
2010,"COL",1
2011,"COL",1
2012,"COL",0
2013,"COL",0
2014,"COL",1
2012,"CPV",1
1975,"CRI",1
1976,"CRI",0
1977,"CRI",0
1978,"CRI",0
1979,"CRI",0
1980,"CRI",0
1981,"CRI",0
1982,"CRI",1
1983,"CRI",0
1984,"CRI",0
1985,"CRI",0
1986,"CRI",0
1987,"CRI",0
1988,"CRI",0
1989,"CRI",0
1990,"CRI",0
1991,"CRI",0
1992,"CRI",0
1993,"CRI",0
1994,"CRI",0
1995,"CRI",0
1996,"CRI",0
1997,"CRI",1
1998,"CRI",0
1999,"CRI",0
2000,"CRI",1
2001,"CRI",2
2002,"CRI",2
2003,"CRI",3
2004,"CRI",2
2005,"CRI",1
2006,"CRI",0
2007,"CRI",1
2008,"CRI",1
2009,"CRI",1
2010,"CRI",0
2011,"CRI",0
2012,"CRI",4
2013,"CRI",2
2014,"CRI",1
1973,"CUB",1
1974,"CUB",0
1975,"CUB",0
1976,"CUB",0
1977,"CUB",0
1978,"CUB",0
1979,"CUB",0
1980,"CUB",1
1981,"CUB",0
1982,"CUB",0
1983,"CUB",0
1984,"CUB",0
1985,"CUB",0
1986,"CUB",0
1987,"CUB",0
1988,"CUB",0
1989,"CUB",0
1990,"CUB",0
1991,"CUB",0
1992,"CUB",0
1993,"CUB",0
1994,"CUB",1
1995,"CUB",0
1996,"CUB",0
1997,"CUB",0
1998,"CUB",0
1999,"CUB",0
2000,"CUB",0
2001,"CUB",0
2002,"CUB",0
2003,"CUB",0
2004,"CUB",1
2005,"CUB",1
2006,"CUB",1
2007,"CUB",0
2008,"CUB",0
2009,"CUB",1
2010,"CUB",0
2011,"CUB",0
2012,"CUB",0
2013,"CUB",1
2004,"CYM",1
2003,"CYP",1
2004,"CYP",2
2005,"CYP",2
2006,"CYP",2
2007,"CYP",3
2008,"CYP",1
2009,"CYP",2
2010,"CYP",0
2011,"CYP",4
2012,"CYP",2
2013,"CYP",3
1973,"CZE",1
1974,"CZE",0
1975,"CZE",0
1976,"CZE",0
1977,"CZE",0
1978,"CZE",0
1979,"CZE",0
1980,"CZE",0
1981,"CZE",0
1982,"CZE",0
1983,"CZE",0
1984,"CZE",0
1985,"CZE",0
1986,"CZE",0
1987,"CZE",0
1988,"CZE",0
1989,"CZE",0
1990,"CZE",0
1991,"CZE",1
1992,"CZE",0
1993,"CZE",0
1994,"CZE",0
1995,"CZE",0
1996,"CZE",0
1997,"CZE",0
1998,"CZE",0
1999,"CZE",1
2000,"CZE",0
2001,"CZE",1
2002,"CZE",0
2003,"CZE",0
2004,"CZE",0
2005,"CZE",1
2006,"CZE",0
2007,"CZE",0
2008,"CZE",0
2009,"CZE",1
2010,"CZE",0
2011,"CZE",1
2012,"CZE",1
2013,"CZE",1
1962,"DEU",1
1963,"DEU",0
1964,"DEU",0
1965,"DEU",0
1966,"DEU",1
1967,"DEU",0
1968,"DEU",2
1969,"DEU",0
1970,"DEU",1
1971,"DEU",1
1972,"DEU",0
1973,"DEU",1
1974,"DEU",1
1975,"DEU",1
1976,"DEU",0
1977,"DEU",0
1978,"DEU",0
1979,"DEU",2
1980,"DEU",1
1981,"DEU",1
1982,"DEU",1
1983,"DEU",0
1984,"DEU",0
1985,"DEU",0
1986,"DEU",1
1987,"DEU",2
1988,"DEU",0
1989,"DEU",2
1990,"DEU",2
1991,"DEU",1
1992,"DEU",1
1993,"DEU",0
1994,"DEU",3
1995,"DEU",1
1996,"DEU",3
1997,"DEU",2
1998,"DEU",2
1999,"DEU",1
2000,"DEU",6
2001,"DEU",5
2002,"DEU",5
2003,"DEU",11
2004,"DEU",6
2005,"DEU",3
2006,"DEU",4
2007,"DEU",12
2008,"DEU",18
2009,"DEU",9
2010,"DEU",5
2011,"DEU",4
2012,"DEU",6
2013,"DEU",6
2014,"DEU",3
2013,"DMA",1
1989,"DNK",1
1990,"DNK",1
1991,"DNK",0
1992,"DNK",1
1993,"DNK",0
1994,"DNK",0
1995,"DNK",1
1996,"DNK",0
1997,"DNK",0
1998,"DNK",0
1999,"DNK",1
2000,"DNK",2
2001,"DNK",4
2002,"DNK",3
2003,"DNK",5
2004,"DNK",1
2005,"DNK",1
2006,"DNK",1
2007,"DNK",2
2008,"DNK",1
2009,"DNK",3
2010,"DNK",2
2011,"DNK",1
2012,"DNK",1
2013,"DNK",2
1968,"DOM",1
1969,"DOM",0
1970,"DOM",0
1971,"DOM",0
1972,"DOM",0
1973,"DOM",0
1974,"DOM",0
1975,"DOM",0
1976,"DOM",0
1977,"DOM",0
1978,"DOM",2
1979,"DOM",0
1980,"DOM",0
1981,"DOM",0
1982,"DOM",0
1983,"DOM",0
1984,"DOM",0
1985,"DOM",0
1986,"DOM",1
1987,"DOM",0
1988,"DOM",0
1989,"DOM",0
1990,"DOM",0
1991,"DOM",0
1992,"DOM",1
1993,"DOM",0
1994,"DOM",0
1995,"DOM",0
1996,"DOM",0
1997,"DOM",0
1998,"DOM",2
1999,"DOM",1
2000,"DOM",1
2001,"DOM",0
2002,"DOM",0
2003,"DOM",0
2004,"DOM",2
2005,"DOM",0
2006,"DOM",1
2007,"DOM",0
2008,"DOM",0
2009,"DOM",2
2010,"DOM",1
2011,"DOM",2
2012,"DOM",1
2013,"DOM",0
2014,"DOM",1
1970,"DZA",1
1971,"DZA",0
1972,"DZA",0
1973,"DZA",0
1974,"DZA",0
1975,"DZA",0
1976,"DZA",0
1977,"DZA",0
1978,"DZA",0
1979,"DZA",0
1980,"DZA",0
1981,"DZA",0
1982,"DZA",0
1983,"DZA",0
1984,"DZA",0
1985,"DZA",0
1986,"DZA",0
1987,"DZA",0
1988,"DZA",0
1989,"DZA",0
1990,"DZA",0
1991,"DZA",0
1992,"DZA",0
1993,"DZA",0
1994,"DZA",0
1995,"DZA",0
1996,"DZA",0
1997,"DZA",0
1998,"DZA",0
1999,"DZA",0
2000,"DZA",1
2001,"DZA",0
2002,"DZA",1
2003,"DZA",1
2004,"DZA",0
2005,"DZA",0
2006,"DZA",0
2007,"DZA",0
2008,"DZA",0
2009,"DZA",0
2010,"DZA",0
2011,"DZA",0
2012,"DZA",1
1995,"ECU",1
1996,"ECU",2
1997,"ECU",0
1998,"ECU",0
1999,"ECU",2
2000,"ECU",0
2001,"ECU",0
2002,"ECU",0
2003,"ECU",3
2004,"ECU",1
2005,"ECU",0
2006,"ECU",0
2007,"ECU",1
2008,"ECU",1
2009,"ECU",0
2010,"ECU",0
2011,"ECU",0
2012,"ECU",0
2013,"ECU",1
1979,"EGY",1
1980,"EGY",0
1981,"EGY",0
1982,"EGY",0
1983,"EGY",0
1984,"EGY",0
1985,"EGY",0
1986,"EGY",1
1987,"EGY",0
1988,"EGY",0
1989,"EGY",0
1990,"EGY",2
1991,"EGY",0
1992,"EGY",0
1993,"EGY",0
1994,"EGY",0
1995,"EGY",0
1996,"EGY",0
1997,"EGY",0
1998,"EGY",2
1999,"EGY",0
2000,"EGY",3
2001,"EGY",1
2002,"EGY",2
2003,"EGY",0
2004,"EGY",2
