"unique_id","datetime","country","shape","duration (seconds)","latitude","longitude","GDP (in USD)","Internet Users (percent of total)","Unemployment (percent of total)","Syfy Films (total year)","Year"
1,"1966-10-10 20:00:00","USA","disk","180","33.5861111","-86.2861111","815000000000.0","nan","nan","1","1966"
2,"1966-10-10 21:00:00","USA","disk","120","30.2947222","-82.9841667","815000000000.0","nan","nan","1","1966"
3,"1968-10-10 13:00:00","USA","circle","300","33.9163889","-118.3516667","942500000000.0","nan","nan","3","1968"
4,"1968-10-10 19:00:00","USA","fireball","180","35.2333333","-82.7344444","942500000000.0","nan","nan","3","1968"
5,"1970-10-10 16:00:00","USA","disk","1800","40.6686111","-73.5275000","1075884000000.0","nan","nan","1","1970"
6,"1970-10-10 19:00:00","USA","unknown","180","37.1536111","-83.7619444","1075884000000.0","nan","nan","1","1970"
7,"1971-10-10 21:00:00","USA","oval","30","35.8238889","-80.2536111","1167770000000.0","nan","nan","2","1971"
8,"1972-10-10 19:00:00","USA","circle","1200","36.8430556","-83.3219444","1282449000000.0","nan","nan","3","1972"
9,"1972-10-10 22:30:00","USA","disk","120","42.5377778","-83.2330556","1282449000000.0","nan","nan","3","1972"
10,"1973-10-10 19:00:00","USA","disk","1800","41.3252778","-72.1936111","1428549000000.0","nan","nan","2","1973"
11,"1974-10-10 19:30:00","USA","other","2700","42.3916667","-71.5666667","1548825000000.0","nan","nan","1","1974"
12,"1974-10-10 21:30:00","GBR","disk","1200","51.5","-3.2","206131369798.971","nan","nan","1","1974"
13,"1974-10-10 23:00:00","USA","light","1200","38.1055556","-98.6597222","1548825000000.0","nan","nan","1","1974"
14,"1975-10-10 17:00:00","USA","light","360","32.8544444","-79.9750000","1688923000000.0","nan","nan","1","1975"
15,"1976-10-10 20:30:00","USA","oval","60","45.5827778","-122.3522222","1877587000000.0","nan","nan","1","1976"
16,"1976-10-10 22:00:00","GBR","cigar","3","51.783333","-.783333","232614555256.065","nan","nan","1","1976"
17,"1977-10-10 12:00:00","USA","other","30","29.4238889","-98.4933333","2085951000000.0","nan","nan","6","1977"
18,"1977-10-10 22:00:00","USA","light","30","38.2541667","-85.7594444","2085951000000.0","nan","nan","6","1977"
19,"1978-10-10 02:00:00","USA","rectangle","300","40.7008333","-73.7133333","2356571000000.0","nan","nan","3","1978"
20,"1979-10-10 00:00:00","USA","chevron","900","41.7002778","-73.9213889","2632143000000.0","nan","nan","7","1979"
21,"1979-10-10 22:00:00","CAN","triangle","270","53.970571","-111.689885","243072102185.41898","nan","nan","7","1979"
22,"1979-10-10 22:00:00","USA","oval","180","32.7152778","-117.1563889","2632143000000.0","nan","nan","7","1979"
23,"1979-10-10 22:00:00","USA","unknown","1800","38.7583333","-104.7425000","2632143000000.0","nan","nan","7","1979"
24,"1980-10-10 19:00:00","USA","sphere","180","29.7630556","-95.3630556","2862505000000.0","nan","nan","5","1980"
25,"1980-10-10 22:00:00","USA","unknown","300","32.7833333","-96.8000000","2862505000000.0","nan","nan","5","1980"
26,"1980-10-10 23:30:00","USA","light","300","42.9955556","-71.4552778","2862505000000.0","nan","nan","5","1980"
27,"1982-10-10 07:00:00","NZL","disk","120","-38.662334","178.017649","24164603058.9949","nan","nan","8","1982"
28,"1984-10-10 05:00:00","USA","circle","60","29.7630556","-95.3630556","4040693000000.0","nan","nan","8","1984"
29,"1984-10-10 12:00:00","USA","other","120","44.7630556","-85.6205556","4040693000000.0","nan","nan","8","1984"
30,"1984-10-10 22:00:00","USA","formation","20","41.0338889","-73.7633333","4040693000000.0","nan","nan","8","1984"
31,"1985-10-10 20:25:00","GBR","triangle","600","53.8","-1.583333","489285164271.04706","nan","nan","6","1985"
32,"1987-10-10 20:00:00","CAN","disk","600","0","0","431316742081.448","nan","nan","4","1987"
33,"1988-10-10 18:00:00","USA","triangle","600","43.0388889","-87.9063889","5252629000000.0","nan","nan","4","1988"
34,"1988-10-10 21:00:00","USA","unknown","120","43.9627778","-70.2830556","5252629000000.0","nan","nan","4","1988"
35,"1988-10-10 22:00:00","USA","light","60","40.0150000","-105.2700000","5252629000000.0","nan","nan","4","1988"
36,"1988-10-10 22:45:00","USA","unknown","2","47.6063889","-122.3308333","5252629000000.0","nan","nan","4","1988"
37,"1989-10-10 00:00:00","USA","disk","300","34.1577778","-118.6375000","5657693000000.0","nan","nan","5","1989"
38,"1989-10-10 21:00:00","USA","triangle","60","46.7163889","-122.9530556","5657693000000.0","nan","nan","5","1989"
39,"1990-10-10 20:00:00","CAN","unknown","180","0","0","593929550908.468","0.360999701","nan","5","1990"
40,"1990-10-10 21:00:00","USA","triangle","120","31.7058333","-83.6533333","5979589000000.0","0.784728502","nan","5","1990"
41,"1991-10-10 22:00:00","USA","unknown","1800","35.2350000","-75.6288889","6174043000000.0","1.163193726","6.800000190734861","5","1991"
42,"1991-10-10 22:00:00","USA","triangle","600","40.2736111","-76.8847222","6174043000000.0","1.163193726","6.800000190734861","5","1991"
43,"1992-10-10 17:00:00","USA","formation","3600","30.1586111","-85.6602778","6539299000000.0","1.724202539","7.5","5","1992"
44,"1992-10-10 18:00:00","USA","unknown","10","29.6158333","-95.5575000","6539299000000.0","1.724202539","7.5","5","1992"
45,"1992-10-10 20:15:00","USA","cigar","60","35.8905556","-83.7247222","6539299000000.0","1.724202539","7.5","5","1992"
46,"1992-10-10 22:00:00","USA","unknown","30","32.7591667","-97.7969444","6539299000000.0","1.724202539","7.5","5","1992"
47,"1993-10-10 03:00:00","RUS","sphere","1200","55.183333","59.65","435083713850.83704","0.013447238","5.88299989700317","7","1993"
48,"1993-10-10 22:00:00","USA","light","8","40.6936111","-89.5888889","6878718000000.0","2.271673294","6.900000095367429","7","1993"
49,"1993-10-10 23:00:00","USA","other","60","36.2522222","-85.9516667","6878718000000.0","2.271673294","6.900000095367429","7","1993"
50,"1994-10-10 18:30:00","USA","rectangle","120","42.9097222","-73.8955556","7308755000000.0","4.862780635","6.099999904632571","4","1994"
51,"1994-10-10 22:00:00","USA","light","5","34.1027778","-91.9922222","7308755000000.0","4.862780635","6.099999904632571","4","1994"
52,"1994-10-10 23:00:00","CAN","sphere","3600","43.666667","-79.416667","578139279437.61","2.378693853","10.3999996185303","4","1994"
53,"1995-10-10 17:05:00","PRI","unknown","0","18.220833","-66.590149","42647331000.0","0.135102783","13.9300003051758","5","1995"
54,"1995-10-10 19:45:00","USA","unknown","120","43.0388889","-87.9063889","7664060000000.0","9.237088297","5.599999904632571","5","1995"
55,"1995-10-10 22:40:00","USA","unknown","60","37.8044444","-122.2697222","7664060000000.0","9.237088297","5.599999904632571","5","1995"
56,"1996-10-10 03:20:00","USA","triangle","3","39.0725000","-93.7169444","8100201000000.0","16.41935296","5.400000095367429","9","1996"
57,"1996-10-10 20:00:00","AUS","light","300","-33.093373","151.588982","401819423368.74","3.27524987","8.50599956512451","9","1996"
58,"1996-10-10 22:00:00","USA","light","300","32.7763889","-79.9311111","8100201000000.0","16.41935296","5.400000095367429","9","1996"
59,"1996-10-10 22:30:00","USA","cylinder","60","39.4402778","-84.3622222","8100201000000.0","16.41935296","5.400000095367429","9","1996"
60,"1997-10-10 16:00:00","USA","unknown","14400","39.6411111","-85.1411111","8608515000000.0","21.61640097","4.90000009536743","19","1997"
61,"1997-10-10 17:00:00","USA","sphere","30","33.4222222","-111.8219444","8608515000000.0","21.61640097","4.90000009536743","19","1997"
62,"1997-10-10 20:00:00","USA","triangle","300","32.5436111","-83.5961111","8608515000000.0","21.61640097","4.90000009536743","19","1997"
63,"1997-10-10 21:00:00","USA","other","3600","43.6666667","-92.9744444","8608515000000.0","21.61640097","4.90000009536743","19","1997"
64,"1998-10-10 02:00:00","ITA","disk","15","0","0","1266309223820.68","4.558519565","12.1190004348755","13","1998"
65,"1998-10-10 02:30:00","USA","changing","300","34.0983333","-118.3258333","9089168000000.0","30.09319659","4.5","13","1998"
66,"1998-10-10 03:30:00","USA","fireball","15","33.4483333","-112.0733333","9089168000000.0","30.09319659","4.5","13","1998"
67,"1998-10-10 13:15:00","USA","cylinder","1800","42.0372222","-88.2811111","9089168000000.0","30.09319659","4.5","13","1998"
68,"1998-10-10 17:30:00","USA","cigar","600","36.1750000","-115.1363889","9089168000000.0","30.09319659","4.5","13","1998"
69,"1998-10-10 17:30:00","USA","circle","2700","36.1750000","-115.1363889","9089168000000.0","30.09319659","4.5","13","1998"
70,"1998-10-10 20:30:00","USA","triangle","600","47.6588889","-117.4250000","9089168000000.0","30.09319659","4.5","13","1998"
71,"1998-10-10 20:50:00","USA","light","2","35.5847222","-80.8102778","9089168000000.0","30.09319659","4.5","13","1998"
72,"1998-10-10 22:30:00","CAN","egg","7200","47.55","-52.666667","631813279406.808","24.8974003","8.300000190734862","13","1998"
73,"1998-10-10 23:50:00","USA","fireball","15","35.2650000","-84.5533333","9089168000000.0","30.09319659","4.5","13","1998"
74,"1999-10-10 00:01:00","USA","changing","3600","38.0194444","-122.1330556","9660624000000.0","35.84872446","4.19999980926514","20","1999"
75,"1999-10-10 03:00:00","CAN","egg","5400","0","0","676082654640.91","36.18644004","7.599999904632571","20","1999"
76,"1999-10-10 04:00:00","USA","unknown","600","39.1141667","-94.6272222","9660624000000.0","35.84872446","4.19999980926514","20","1999"
77,"1999-10-10 06:00:00","USA","other","10","32.7833333","-96.8000000","9660624000000.0","35.84872446","4.19999980926514","20","1999"
78,"1999-10-10 11:00:00","USA","fireball","3600","32.7152778","-117.1563889","9660624000000.0","35.84872446","4.19999980926514","20","1999"
79,"1999-10-10 12:40:00","USA","sphere","45","46.2113889","-119.1361111","9660624000000.0","35.84872446","4.19999980926514","20","1999"
80,"1999-10-10 20:35:00","USA","circle","90","37.6688889","-122.0797222","9660624000000.0","35.84872446","4.19999980926514","20","1999"
81,"1999-10-10 21:00:00","USA","light","0","38.7744444","-92.2569444","9660624000000.0","35.84872446","4.19999980926514","20","1999"
82,"1999-10-10 21:00:00","USA","light","10800","37.6447222","-115.7427778","9660624000000.0","35.84872446","4.19999980926514","20","1999"
83,"1999-10-10 21:30:00","USA","sphere","300","41.6916667","-97.4841667","9660624000000.0","35.84872446","4.19999980926514","20","1999"
84,"1999-10-10 22:00:00","GBR","flash","1","0","0","1652167933991.26","21.29363827","6.0430002212524405","20","1999"
85,"1999-10-10 22:30:00","USA","chevron","240","45.5650000","-117.9163889","9660624000000.0","35.84872446","4.19999980926514","20","1999"
86,"1999-10-10 23:45:00","USA","oval","2700","44.8838889","-84.3055556","9660624000000.0","35.84872446","4.19999980926514","20","1999"
87,"2000-10-10 03:00:00","USA","oval","180","37.7241667","-89.8611111","10284779000000.0","43.07916264","4.0","18","2000"
88,"2000-10-10 03:45:00","MEX","flash","1200","0","0","683647965226.955","5.081384153","2.56399989128113","18","2000"
89,"2000-10-10 06:15:00","USA","other","10","26.5250000","-80.0666667","10284779000000.0","43.07916264","4.0","18","2000"
90,"2000-10-10 07:30:00","CAN","cylinder","30","46.216667","-63.483333","742293448252.643","51.3","6.800000190734861","18","2000"
91,"2000-10-10 20:30:00","USA","light","1800","38.1266667","-92.0844444","10284779000000.0","43.07916264","4.0","18","2000"
92,"2000-10-10 21:30:00","USA","light","5","38.9988889","-84.6266667","10284779000000.0","43.07916264","4.0","18","2000"
93,"2000-10-10 21:30:00","USA","unknown","10","47.6063889","-122.3308333","10284779000000.0","43.07916264","4.0","18","2000"
94,"2000-10-10 22:00:00","USA","diamond","60","47.5405556","-122.6350000","10284779000000.0","43.07916264","4.0","18","2000"
95,"2001-10-10 03:00:00","USA","triangle","240","42.3952778","-94.6336111","10621824000000.0","49.08083159","4.699999809265139","19","2001"
96,"2001-10-10 04:33:00","AUS","formation","180","-33.861481","151.205475","378899860470.108","52.68926643","6.74200010299683","19","2001"
97,"2001-10-10 20:10:00","CAN","other","300","49.25","-123.133333","736379777892.562","60.2","7.199999809265139","19","2001"
98,"2001-10-10 20:35:00","USA","circle","120","37.6688889","-122.0797222","10621824000000.0","49.08083159","4.699999809265139","19","2001"
99,"2001-10-10 21:15:00","USA","rectangle","300","41.0041667","-92.3736111","10621824000000.0","49.08083159","4.699999809265139","19","2001"
100,"2001-10-10 21:30:00","USA","changing","900","36.7477778","-119.7713889","10621824000000.0","49.08083159","4.699999809265139","19","2001"
101,"2001-10-10 22:00:00","USA","triangle","60","33.4483333","-112.0733333","10621824000000.0","49.08083159","4.699999809265139","19","2001"
102,"2001-10-10 23:00:00","USA","triangle","30","36.8527778","-75.9783333","10621824000000.0","49.08083159","4.699999809265139","19","2001"
103,"2002-10-10 00:01:00","USA","flash","43","46.0130556","-91.4844444","10977514000000.0","58.78540388","5.800000190734861","18","2002"
104,"2002-10-10 02:00:00","USA","unknown","5","44.5402778","-123.3663889","10977514000000.0","58.78540388","5.800000190734861","18","2002"
105,"2002-10-10 04:00:00","AUS","circle","600","-34.928661","138.598633","394635830891.586","nan","6.368000030517581","18","2002"
106,"2002-10-10 06:00:00","USA","sphere","90","47.6063889","-122.3308333","10977514000000.0","58.78540388","5.800000190734861","18","2002"
107,"2002-10-10 19:45:00","CAN","unknown","120","46.216667","-63.483333","757950678646.53","61.59329927","7.699999809265139","18","2002"
108,"2002-10-10 20:30:00","USA","other","1800","39.1619444","-84.4569444","10977514000000.0","58.78540388","5.800000190734861","18","2002"
109,"2002-10-10 21:00:00","USA","circle","120","45.5236111","-122.6750000","10977514000000.0","58.78540388","5.800000190734861","18","2002"
110,"2002-10-10 22:00:00","AUS","cross","0","-41.05584","145.903748","394635830891.586","nan","6.368000030517581","18","2002"
111,"2003-10-10 12:00:00","USA","oval","300","34.0952778","-118.1261111","11510670000000.0","61.69711712","6.0","15","2003"
112,"2003-10-10 18:00:00","USA","sphere","1800","39.7683333","-86.1580556","11510670000000.0","61.69711712","6.0","15","2003"
113,"2003-10-10 19:15:00","USA","other","600","38.8402778","-77.4291667","11510670000000.0","61.69711712","6.0","15","2003"
114,"2003-10-10 20:05:00","USA","light","15","42.9897222","-116.0925000","11510670000000.0","61.69711712","6.0","15","2003"
115,"2003-10-10 20:25:00","USA","oval","18000","41.7791667","-83.5688889","11510670000000.0","61.69711712","6.0","15","2003"
116,"2003-10-10 21:10:00","USA","formation","37800","33.8075000","-78.7011111","11510670000000.0","61.69711712","6.0","15","2003"
117,"2003-10-10 22:00:00","USA","light","180","35.0844444","-106.6505556","11510670000000.0","61.69711712","6.0","15","2003"
118,"2003-10-10 23:00:00","GBR","unknown","2700","53.070884","-2.736506","2028488163265.31","64.82","4.80700016021729","15","2003"
119,"2003-10-10 23:25:00","USA","sphere","1800","45.3088889","-89.4963889","11510670000000.0","61.69711712","6.0","15","2003"
120,"2004-10-10 02:50:00","USA","triangle","180","41.0886111","-74.1441667","12274928000000.0","64.75825648","5.5","20","2004"
121,"2004-10-10 03:50:00","CAN","changing","1200","49.966667","-98.3","1023196003074.56","65.95596346","7.199999809265139","20","2004"
122,"2004-10-10 04:18:00","USA","sphere","5","39.4666667","-87.4138889","12274928000000.0","64.75825648","5.5","20","2004"
123,"2004-10-10 08:30:00","USA","oval","15","39.7683333","-86.1580556","12274928000000.0","64.75825648","5.5","20","2004"
124,"2004-10-10 09:45:00","CAN","unknown","300","45.416667","-80.1","1023196003074.56","65.95596346","7.199999809265139","20","2004"
125,"2004-10-10 14:00:00","USA","circle","10","39.6294444","-79.9561111","12274928000000.0","64.75825648","5.5","20","2004"
126,"2004-10-10 15:00:00","USA","unknown","180","37.8716667","-122.2716667","12274928000000.0","64.75825648","5.5","20","2004"
127,"2004-10-10 15:00:00","USA","sphere","3600","41.5094444","-90.5786111","12274928000000.0","64.75825648","5.5","20","2004"
128,"2004-10-10 15:20:00","LTU","oval","240","55.288131","23.957728","22649930576.2543","31.23","10.684000015258801","20","2004"
129,"2004-10-10 19:00:00","USA","circle","900","42.2669444","-79.7108333","12274928000000.0","64.75825648","5.5","20","2004"
130,"2004-10-10 21:00:00","USA","flash","900","44.2950000","-93.2686111","12274928000000.0","64.75825648","5.5","20","2004"
131,"2004-10-10 21:00:00","USA","light","7200","40.7583333","-82.5155556","12274928000000.0","64.75825648","5.5","20","2004"
132,"2004-10-10 22:00:00","USA","light","60","38.9516667","-92.3338889","12274928000000.0","64.75825648","5.5","20","2004"
133,"2004-10-10 23:30:00","USA","sphere","3000","45.3088889","-89.4963889","12274928000000.0","64.75825648","5.5","20","2004"
134,"2005-10-10 07:40:00","USA","other","60","47.6063889","-122.3308333","13093726000000.0","67.96805292","5.09999990463257","14","2005"
135,"2005-10-10 09:00:00","USA","other","30","33.4150000","-111.5488889","13093726000000.0","67.96805292","5.09999990463257","14","2005"
136,"2005-10-10 09:30:00","USA","oval","1800","25.9327778","-80.1627778","13093726000000.0","67.96805292","5.09999990463257","14","2005"
137,"2005-10-10 11:30:00","USA","unknown","0","28.9886111","-80.9025000","13093726000000.0","67.96805292","5.09999990463257","14","2005"
138,"2005-10-10 14:45:00","USA","egg","10","34.0522222","-118.2427778","13093726000000.0","67.96805292","5.09999990463257","14","2005"
139,"2005-10-10 20:00:00","USA","triangle","300","40.5030556","-78.6305556","13093726000000.0","67.96805292","5.09999990463257","14","2005"
140,"2005-10-10 20:00:00","GBR","formation","360","52.516667","-3.3","2508103636363.64","70.0","4.75","14","2005"
141,"2005-10-10 21:00:00","USA","unknown","240","35.4491667","-86.7888889","13093726000000.0","67.96805292","5.09999990463257","14","2005"
142,"2005-10-10 21:30:00","USA","other","3600","25.9327778","-80.1627778","13093726000000.0","67.96805292","5.09999990463257","14","2005"
143,"2005-10-10 22:08:00","USA","light","1200","47.4158333","-120.2919444","13093726000000.0","67.96805292","5.09999990463257","14","2005"
144,"2005-10-10 23:00:00","USA","light","600","35.3186111","-82.4611111","13093726000000.0","67.96805292","5.09999990463257","14","2005"
145,"2005-10-10 23:07:00","USA","disk","300","46.3580556","-94.2005556","13093726000000.0","67.96805292","5.09999990463257","14","2005"
146,"2005-10-10 00:00:00","USA","disk","0","39.4805556","-86.0550000","13093726000000.0","67.96805292","5.09999990463257","14","2005"
147,"2006-10-10 01:00:00","USA","diamond","3600","31.1911111","-95.2352778","13855888000000.0","68.93119327","4.59999990463257","18","2006"
148,"2006-10-10 05:00:00","USA","triangle","600","37.7750000","-122.4183333","13855888000000.0","68.93119327","4.59999990463257","18","2006"
149,"2006-10-10 12:37:00","USA","unknown","10","34.8761111","-83.9583333","13855888000000.0","68.93119327","4.59999990463257","18","2006"
150,"2006-10-10 16:00:00","USA","light","600","35.2247222","-88.2491667","13855888000000.0","68.93119327","4.59999990463257","18","2006"
151,"2006-10-10 16:00:00","USA","triangle","600","38.0683333","-78.8897222","13855888000000.0","68.93119327","4.59999990463257","18","2006"
152,"2006-10-10 20:00:00","USA","other","360","34.6377778","-97.8172222","13855888000000.0","68.93119327","4.59999990463257","18","2006"
153,"2006-10-10 21:47:00","GBR","formation","120","50.396389","-4.138611","2678277828886.84","68.82","5.34999990463257","18","2006"
154,"2006-10-10 22:40:00","USA","light","120","31.2133333","-82.3541667","13855888000000.0","68.93119327","4.59999990463257","18","2006"
155,"2006-10-10 22:50:00","USA","disk","300","33.5058333","-102.0086111","13855888000000.0","68.93119327","4.59999990463257","18","2006"
156,"2006-10-10 23:00:00","USA","unknown","300","41.5200000","-81.4888889","13855888000000.0","68.93119327","4.59999990463257","18","2006"
157,"2006-10-10 23:55:00","USA","triangle","0","61.4577778","-149.7288889","13855888000000.0","68.93119327","4.59999990463257","18","2006"
158,"2007-10-10 01:00:00","USA","light","14400","44.5366667","-122.9058333","14477635000000.0","75.0","4.59999990463257","13","2007"
159,"2007-10-10 01:00:00","USA","changing","3600","33.5441667","-84.2338889","14477635000000.0","75.0","4.59999990463257","13","2007"
160,"2007-10-10 04:00:00","USA","changing","2700","39.7391667","-104.9841667","14477635000000.0","75.0","4.59999990463257","13","2007"
161,"2007-10-10 04:30:00","USA","sphere","30","30.3319444","-81.6558333","14477635000000.0","75.0","4.59999990463257","13","2007"
162,"2007-10-10 05:00:00","USA","circle","0","35.3733333","-119.0177778","14477635000000.0","75.0","4.59999990463257","13","2007"
163,"2007-10-10 06:00:00","USA","oval","600","33.7205556","-116.2147222","14477635000000.0","75.0","4.59999990463257","13","2007"
164,"2007-10-10 13:00:00","USA","triangle","10800","42.1033333","-76.2625000","14477635000000.0","75.0","4.59999990463257","13","2007"
165,"2007-10-10 18:33:00","USA","circle","120","40.0063889","-75.7036111","14477635000000.0","75.0","4.59999990463257","13","2007"
166,"2007-10-10 19:00:00","USA","flash","3","30.2669444","-97.7427778","14477635000000.0","75.0","4.59999990463257","13","2007"
167,"2007-10-10 20:10:00","USA","sphere","60","33.5394444","-83.8194444","14477635000000.0","75.0","4.59999990463257","13","2007"
168,"2007-10-10 20:30:00","USA","unknown","3600","33.6675000","-84.0177778","14477635000000.0","75.0","4.59999990463257","13","2007"
169,"2007-10-10 20:55:00","USA","unknown","30","27.6383333","-80.3975000","14477635000000.0","75.0","4.59999990463257","13","2007"
170,"2007-10-10 21:00:00","USA","oval","120","27.2541667","-80.2300000","14477635000000.0","75.0","4.59999990463257","13","2007"
171,"2007-10-10 21:43:00","USA","formation","35","29.7630556","-95.3630556","14477635000000.0","75.0","4.59999990463257","13","2007"
172,"2007-10-10 22:00:00","USA","light","600","46.7833333","-92.1063889","14477635000000.0","75.0","4.59999990463257","13","2007"
173,"2007-10-10 22:00:00","USA","circle","600","40.6800000","-102.8388889","14477635000000.0","75.0","4.59999990463257","13","2007"
174,"2007-10-10 22:00:00","USA","unknown","3600","41.1577778","-80.0888889","14477635000000.0","75.0","4.59999990463257","13","2007"
175,"2007-10-10 22:00:00","USA","other","4","33.4213889","-96.5769444","14477635000000.0","75.0","4.59999990463257","13","2007"
176,"2007-10-10 23:05:00","USA","triangle","15","39.8855556","-104.9866667","14477635000000.0","75.0","4.59999990463257","13","2007"
177,"2007-10-10 23:20:00","NOR","light","600","59.900209","5.282347","400883873279.08295","86.93","2.4930000305175803","13","2007"
178,"2008-10-10 02:00:00","CAN","other","120","42.983333","-81.25","1549131208997.19","76.7","6.099999904632571","27","2008"
179,"2008-10-10 02:00:00","USA","light","300","45.5113889","-92.9800000","14718582000000.0","74.0","5.800000190734861","27","2008"
180,"2008-10-10 02:00:00","USA","circle","240","42.6291667","-73.8650000","14718582000000.0","74.0","5.800000190734861","27","2008"
181,"2008-10-10 04:00:00","USA","disk","600","40.7138889","-116.1030556","14718582000000.0","74.0","5.800000190734861","27","2008"
182,"2008-10-10 04:50:00","USA","formation","600","37.9747222","-87.5558333","14718582000000.0","74.0","5.800000190734861","27","2008"
183,"2008-10-10 06:00:00","USA","oval","45","42.6525000","-73.7566667","14718582000000.0","74.0","5.800000190734861","27","2008"
184,"2008-10-10 09:30:00","USA","flash","0","35.2219444","-101.8308333","14718582000000.0","74.0","5.800000190734861","27","2008"
185,"2008-10-10 10:22:00","USA","triangle","60","37.5483333","-121.9875000","14718582000000.0","74.0","5.800000190734861","27","2008"
186,"2008-10-10 18:00:00","USA","triangle","900","32.7252778","-114.6236111","14718582000000.0","74.0","5.800000190734861","27","2008"
187,"2008-10-10 19:00:00","USA","light","600","41.6833333","-86.2500000","14718582000000.0","74.0","5.800000190734861","27","2008"
188,"2008-10-10 20:00:00","USA","formation","10","43.8280556","-91.3038889","14718582000000.0","74.0","5.800000190734861","27","2008"
189,"2008-10-10 20:00:00","USA","oval","60","39.9522222","-75.1641667","14718582000000.0","74.0","5.800000190734861","27","2008"
190,"2008-10-10 20:00:00","USA","light","180","47.6063889","-122.3308333","14718582000000.0","74.0","5.800000190734861","27","2008"
191,"2008-10-10 20:40:00","USA","light","300","38.2544444","-104.6086111","14718582000000.0","74.0","5.800000190734861","27","2008"
192,"2008-10-10 21:30:00","USA","oval","900","39.1619444","-84.4569444","14718582000000.0","74.0","5.800000190734861","27","2008"
193,"2008-10-10 22:00:00","USA","disk","30","32.7152778","-117.1563889","14718582000000.0","74.0","5.800000190734861","27","2008"
194,"2008-10-10 22:30:00","USA","circle","20","43.0730556","-89.4011111","14718582000000.0","74.0","5.800000190734861","27","2008"
195,"2008-10-10 23:15:00","USA","sphere","60","40.4797222","-84.6283333","14718582000000.0","74.0","5.800000190734861","27","2008"
196,"2009-10-10 12:00:00","USA","egg","60","38.8697222","-106.9872222","14418739000000.0","71.0","9.30000019073486","32","2009"
197,"2009-10-10 12:42:00","USA","unknown","6","36.1538889","-95.9925000","14418739000000.0","71.0","9.30000019073486","32","2009"
198,"2009-10-10 16:24:00","USA","unknown","180","34.1111111","-109.2908333","14418739000000.0","71.0","9.30000019073486","32","2009"
199,"2009-10-10 19:30:00","USA","unknown","900","36.7280556","-76.5838889","14418739000000.0","71.0","9.30000019073486","32","2009"
200,"2009-10-10 20:30:00","USA","light","300","33.8352778","-117.9136111","14418739000000.0","71.0","9.30000019073486","32","2009"
201,"2009-10-10 20:45:00","USA","light","600","34.2255556","-77.9450000","14418739000000.0","71.0","9.30000019073486","32","2009"
202,"2009-10-10 21:00:00","USA","disk","300","39.1155556","-77.5638889","14418739000000.0","71.0","9.30000019073486","32","2009"
203,"2009-10-10 22:30:00","USA","other","0","48.1191667","-96.1808333","14418739000000.0","71.0","9.30000019073486","32","2009"
204,"2009-10-10 23:00:00","USA","changing","900","41.7075000","-86.8950000","14418739000000.0","71.0","9.30000019073486","32","2009"
205,"2009-10-10 23:23:00","USA","light","180","37.3230556","-122.0311111","14418739000000.0","71.0","9.30000019073486","32","2009"
206,"2010-10-10 01:00:00","USA","light","7200","42.7675000","-78.7441667","14964372000000.0","71.69","9.60000038146973","19","2010"
207,"2010-10-10 02:30:00","USA","circle","240","40.2736111","-76.8847222","14964372000000.0","71.69","9.60000038146973","19","2010"
208,"2010-10-10 03:00:00","USA","circle","180","41.5930556","-81.5269444","14964372000000.0","71.69","9.60000038146973","19","2010"
209,"2010-10-10 08:30:00","USA","formation","600","34.3769444","-82.6958333","14964372000000.0","71.69","9.60000038146973","19","2010"
210,"2010-10-10 10:45:00","USA","flash","0","42.5250000","-71.7602778","14964372000000.0","71.69","9.60000038146973","19","2010"
211,"2010-10-10 12:00:00","USA","light","240","41.0263889","-73.6288889","14964372000000.0","71.69","9.60000038146973","19","2010"
212,"2010-10-10 13:00:00","USA","light","180","32.8544444","-79.9750000","14964372000000.0","71.69","9.60000038146973","19","2010"
213,"2010-10-10 16:30:00","USA","cigar","15","38.7891667","-77.1875000","14964372000000.0","71.69","9.60000038146973","19","2010"
214,"2010-10-10 17:10:00","USA","light","600","41.1669444","-73.2052778","14964372000000.0","71.69","9.60000038146973","19","2010"
215,"2010-10-10 18:30:00","USA","triangle","120","45.4077778","-122.5691667","14964372000000.0","71.69","9.60000038146973","19","2010"
216,"2010-10-10 20:00:00","USA","oval","60","31.4636111","-100.4366667","14964372000000.0","71.69","9.60000038146973","19","2010"
217,"2010-10-10 20:20:00","USA","fireball","5","41.8525000","-72.6441667","14964372000000.0","71.69","9.60000038146973","19","2010"
218,"2010-10-10 20:45:00","USA","cylinder","600","41.7886111","-89.6961111","14964372000000.0","71.69","9.60000038146973","19","2010"
219,"2010-10-10 21:00:00","USA","other","30","47.9791667","-122.2008333","14964372000000.0","71.69","9.60000038146973","19","2010"
220,"2010-10-10 21:00:00","USA","disk","7200","35.8752778","-110.6197222","14964372000000.0","71.69","9.60000038146973","19","2010"
221,"2010-10-10 21:30:00","USA","circle","10","42.6525000","-73.7566667","14964372000000.0","71.69","9.60000038146973","19","2010"
222,"2010-10-10 22:30:00","USA","egg","7200","33.7738889","-117.9405556","14964372000000.0","71.69","9.60000038146973","19","2010"
223,"2010-10-10 23:00:00","USA","changing","1200","25.7738889","-80.1938889","14964372000000.0","71.69","9.60000038146973","19","2010"
