"year","country","sightings","gdp","unemployment","internet","scifi"
1970,"GMB",0,52296836.7494,0,0,0
1971,"GMB",0,55728608.975,0,0,0
1972,"GMB",0,59161544.9958,0,0,0
1973,"GMB",0,75187969.9248,0,0,0
1974,"GMB",0,95797533.4619,0,0,0
1975,"GMB",0,115182522.124,0,0,0
1976,"GMB",0,112189468.482,0,0,0
1977,"GMB",0,138094243.349,0,0,0
1978,"GMB",0,171836793.403,0,0,0
1979,"GMB",0,207114382.546,0,0,0
1980,"GMB",0,241080708.89,0,0,0
1981,"GMB",0,218764445.784,0,0,0
1982,"GMB",0,216051495.96,0,0,0
1983,"GMB",0,213446562.571,0,0,0
1984,"GMB",0,177338801.931,0,0,0
1985,"GMB",0,225724851.691,0,0,0
1986,"GMB",0,185646209.386,0,0,0
1987,"GMB",0,220626484.225,0,0,0
1988,"GMB",0,266673126.23,0,0,0
1989,"GMB",0,284119692.494,0,0,0
1990,"GMB",0,317083373.525,0,0.0,0
1991,"GMB",0,690314321.375,29.3479995728,0.0,0
1992,"GMB",0,714255460.503,29.2530002594,0.0,0
1993,"GMB",0,755042548.056,29.2900009155,0.0,0
1994,"GMB",0,746491692.584,29.0259990692,0.0,0
1995,"GMB",0,785996982.492,29.3530006409,0.009217541,0
1996,"GMB",0,848237108.562,29.4640007019,0.03550736,0
1997,"GMB",0,803630742.534,29.5520000458,0.051311347,0
1998,"GMB",0,840285264.632,29.9009990692,0.206094461,0
1999,"GMB",0,814723460.084,30.0130004883,0.715827015,0
2000,"GMB",0,782915402.421,30.0550003052,0.921794919,0
2001,"GMB",0,687408804.631,30.0580005646,1.336791166,0
2002,"GMB",0,578236035.104,29.7140007019,1.796779883,0
2003,"GMB",0,487038821.612,30.0669994354,2.436781193,0
2004,"GMB",0,578785278.77,30.031999588,3.308003478,0
2005,"GMB",0,624174723.713,29.6870002747,3.799001139,0
2006,"GMB",1,655068695.953,29.7159996033,5.237691158,0
2007,"GMB",0,798870894.208,29.7709999084,6.205037419,0
2008,"GMB",0,965769128.17,29.8190002441,6.88,0
2009,"GMB",0,900639747.94,29.8260002136,7.63,0
2010,"GMB",0,952429030.416,29.8129997253,9.2,0
2011,"GMB",0,904256643.416,29.375,10.8703,0
2012,"GMB",0,912569686.786,29.7600002289,12.44922872,0
2013,"GMB",0,903779326.206,29.7339992523,14.0,0
2014,"GMB",0,849122624.781,29.5680007935,15.56,0
1960,"GRC",0,4446528164.68,0,0,0
1961,"GRC",0,5016048786.23,0,0,0
1962,"GRC",0,5327573509.1,0,0,0
1963,"GRC",0,5949478034.89,0,0,0
1964,"GRC",0,6680298250.58,0,0,0
1965,"GRC",0,7600579093.12,0,0,0
1966,"GRC",1,8455611129.28,0,0,0
1967,"GRC",0,9136711287.82,0,0,0
1968,"GRC",0,9915140546.35,0,0,0
1969,"GRC",0,11266091570.6,0,0,0
1970,"GRC",0,13139862500.0,0,0,0
1971,"GRC",0,14591755681.8,0,0,0
1972,"GRC",0,16885506818.2,0,0,0
1973,"GRC",0,22347844649.0,0,0,0
1974,"GRC",0,25351305681.8,0,0,0
1975,"GRC",0,28525872476.1,0,0,0
1976,"GRC",0,31152840485.1,0,0,0
1977,"GRC",0,36176233117.5,0,0,0
1978,"GRC",0,44270203154.0,0,0,0
1979,"GRC",1,54481875805.0,0,0,0
1980,"GRC",0,56829663469.2,0,0,0
1981,"GRC",0,52346507380.1,0,0,0
1982,"GRC",0,54617991326.5,0,0,0
1983,"GRC",0,49428872678.0,0,0,0
1984,"GRC",0,48020024788.4,0,0,0
1985,"GRC",0,47820850974.6,0,0,0
1986,"GRC",1,56379593719.6,0,0,0
1987,"GRC",1,65652751132.4,0,0,0
1988,"GRC",0,76261278405.0,0,0,0
1989,"GRC",0,79169043642.5,0,0,0
1990,"GRC",1,97891090928.6,0,0.0,0
1991,"GRC",1,1.0514323238e+11,7.65600013733,0.048788803,0
1992,"GRC",0,1.16224673043e+11,7.84299993515,0.048291602,0
1993,"GRC",0,1.08809058859e+11,8.61299991608,0.191062242,0
1994,"GRC",0,1.16601802107e+11,8.86299991608,0.378174312,0
1995,"GRC",1,1.3687836623e+11,9.06200027466,0.749616477,0
1996,"GRC",0,1.45861612826e+11,9.65499973297,1.395360779,0
1997,"GRC",2,1.43157600025e+11,9.57699966431,1.849634688,0
1998,"GRC",2,1.44428172835e+11,10.8389997482,3.221821786,0
1999,"GRC",2,1.42540728958e+11,11.8529996872,6.877292144,0
2000,"GRC",3,1.30133845771e+11,11.248000145,9.138837308,0
2001,"GRC",7,1.36191353468e+11,10.4560003281,10.93502581,0
2002,"GRC",5,1.53830947017e+11,9.97500038147,14.67,0
2003,"GRC",3,2.01924270316e+11,9.41199970245,17.8,0
2004,"GRC",2,2.40521260988e+11,10.3109998703,21.42,0
2005,"GRC",4,2.47783001865e+11,9.99400043488,24.0,0
2006,"GRC",5,2.73317737047e+11,9.00800037384,32.25,0
2007,"GRC",3,3.18497936901e+11,8.39599990845,35.88,0
2008,"GRC",4,3.54460802549e+11,7.76000022888,38.2,0
2009,"GRC",1,3.30000252153e+11,9.61600017548,42.4,0
2010,"GRC",1,2.99361576558e+11,12.7130002975,44.4,0
2011,"GRC",3,2.87797822093e+11,17.8649997711,51.64999517,0
2012,"GRC",1,2.45670666639e+11,24.438999176,55.06999344,0
2013,"GRC",2,2.3986201145e+11,27.4659996033,59.8663,0
2014,"GRC",1,2.36079774688e+11,26.4909992218,63.21,0
1960,"GRD",0,0,0,0.0,0
1961,"GRD",0,0,0,0.0,0
1962,"GRD",0,0,0,0.0,0
1963,"GRD",0,0,0,0.0,0
1964,"GRD",0,0,0,0.0,0
1965,"GRD",0,0,0,0.0,0
1966,"GRD",0,0,0,0.0,0
1967,"GRD",0,0,0,0.0,0
1968,"GRD",0,0,0,0.0,0
1969,"GRD",0,0,0,0.0,0
1970,"GRD",0,0,0,0.0,0
1971,"GRD",0,0,0,0.0,0
1972,"GRD",0,0,0,0.0,0
1973,"GRD",0,0,0,0.0,0
1974,"GRD",0,0,0,0.0,0
1975,"GRD",0,0,0,0.0,0
1976,"GRD",0,0,0,0.0,0
1977,"GRD",0,71494495.1852,0,0.0,0
1978,"GRD",0,88322386.2963,0,0.0,0
1979,"GRD",0,102244362.222,0,0.0,0
1980,"GRD",0,110900457.037,0,0.0,0
1981,"GRD",0,115651918.889,0,0.0,0
1982,"GRD",0,125435590.0,0,0.0,0
1983,"GRD",0,131803552.222,0,0.0,0
1984,"GRD",0,145533310.741,0,0.0,0
1985,"GRD",0,167728455.185,0,0.0,0
1986,"GRD",0,187589522.593,0,0.0,0
1987,"GRD",0,215009569.63,0,0.0,0
1988,"GRD",0,236357523.704,0,0.0,0
1989,"GRD",0,267327642.222,0,0.0,0
1990,"GRD",0,278098762.963,0,0.0,0
1991,"GRD",0,300757900.0,0,0.0,0
1992,"GRD",0,310160455.926,0,0.0,0
1993,"GRD",0,309812192.963,0,0.0,0
1994,"GRD",0,325111808.148,0,0.0,0
1995,"GRD",0,342172523.704,0,0.0,0
1996,"GRD",0,366911440.37,0,0.298032982,0
1997,"GRD",0,392190585.926,0,0.990883868,0
1998,"GRD",0,445903598.889,0,1.484854484,0
1999,"GRD",0,482009371.481,0,2.473166147,0
2000,"GRD",1,520044370.37,0,4.063907991,0
2001,"GRD",0,520444185.185,0,5.128103982,0
2002,"GRD",0,540336925.926,0,14.75884055,0
2003,"GRD",0,591018407.407,0,18.64518218,0
2004,"GRD",0,599118592.593,0,19.57062058,0
2005,"GRD",0,695370296.296,0,20.48780488,0
2006,"GRD",0,698518518.519,0,21.39599117,0
2007,"GRD",0,758518518.519,0,22.29,0
2008,"GRD",0,825925925.926,0,23.18,0
2009,"GRD",1,771278111.111,0,24.05,0
2010,"GRD",0,771015888.889,0,27.0,0
2011,"GRD",0,778648666.667,0,30.0,0
2012,"GRD",0,799882148.148,0,32.0,0
2013,"GRD",0,842571333.333,0,35.0,0
2014,"GRD",0,911481481.481,0,51.6,0
1960,"GRL",0,0,0,0,0
1961,"GRL",0,0,0,0,0
1962,"GRL",0,0,0,0,0
1963,"GRL",0,0,0,0,0
1964,"GRL",0,0,0,0,0
1965,"GRL",0,0,0,0,0
1966,"GRL",0,0,0,0,0
1967,"GRL",0,0,0,0,0
1968,"GRL",0,0,0,0,0
1969,"GRL",0,0,0,0,0
1970,"GRL",0,69520026.6667,0,0,0
1971,"GRL",0,88570952.8689,0,0,0
1972,"GRL",0,106101175.658,0,0,0
1973,"GRL",0,140153748.244,0,0,0
1974,"GRL",0,169918948.629,0,0,0
1975,"GRL",0,211194305.703,0,0,0
1976,"GRL",0,240780413.565,0,0,0
1977,"GRL",0,282269373.001,0,0,0
1978,"GRL",0,355989047.256,0,0,0
1979,"GRL",0,420642463.41,0,0,0
1980,"GRL",0,476055288.419,0,0,0
1981,"GRL",0,435746974.759,0,0,0
1982,"GRL",0,402405069.368,0,0,0
1983,"GRL",0,416183706.944,0,0,0
1984,"GRL",0,379371608.443,0,0,0
1985,"GRL",0,412876071.118,0,0,0
1986,"GRL",0,603015696.453,0,0,0
1987,"GRL",0,787392365.832,0,0,0
1988,"GRL",0,898611007.948,0,0,0
1989,"GRL",0,929796722.388,0,0,0
1990,"GRL",0,1018970364.86,0,0.0,0
1991,"GRL",0,1016493394.83,0,0.0,0
1992,"GRL",0,1037921836.95,0,0.0,0
1993,"GRL",0,927219728.867,0,0.0,0
1994,"GRL",0,1005879948.43,0,0.064712121,0
1995,"GRL",0,1208946165.93,0,0.053940342,0
1996,"GRL",0,1197509786.68,0,1.796719191,0
1997,"GRL",0,1072147778.03,0,7.954504682,0
1998,"GRL",0,1149862702.96,0,14.65444717,0
1999,"GRL",0,1131561595.14,0,21.60261331,0
2000,"GRL",0,1068030829.76,0,31.74781123,0
2001,"GRL",0,1086172922.57,0,35.46413689,0
2002,"GRL",0,1169138789.31,0,44.15478903,0
2003,"GRL",0,1407866174.84,0,54.53425983,0
2004,"GRL",0,1621822369.85,0,56.09901476,0
2005,"GRL",0,1656172355.72,0,57.7034045,0
2006,"GRL",1,1818759669.07,0,59.36168727,0
2007,"GRL",0,2049139372.12,0,61.07,0
2008,"GRL",0,2310743218.06,0,62.82,0
2009,"GRL",0,2324870823.93,0,62.83,0
2010,"GRL",0,2306502373.71,0,63.0,0
2011,"GRL",0,2515245776.44,0,64.0,0
2012,"GRL",0,2408666378.94,0,64.8960101,0
2013,"GRL",0,2483396542.21,0,65.8,0
2014,"GRL",0,2551126948.78,0,66.7,0
1960,"GTM",0,1043599900.0,0,0,0
1961,"GTM",0,1076699900.0,0,0,0
1962,"GTM",0,1143600000.0,0,0,0
1963,"GTM",0,1262800000.0,0,0,0
1964,"GTM",0,1299099900.0,0,0,0
1965,"GTM",0,1331399900.0,0,0,0
1966,"GTM",0,1390700000.0,0,0,0
1967,"GTM",0,1453500000.0,0,0,0
1968,"GTM",0,1610500000.0,0,0,0
1969,"GTM",0,1715399900.0,0,0,0
1970,"GTM",0,1904000000.0,0,0,0
1971,"GTM",0,1984800000.0,0,0,0
1972,"GTM",0,2101300000.0,0,0,0
1973,"GTM",0,2569200100.0,0,0,0
1974,"GTM",0,3161499900.0,0,0,0
1975,"GTM",0,3645900000.0,0,0,0
1976,"GTM",0,4365300200.0,0,0,0
1977,"GTM",0,5480500200.0,0,0,0
1978,"GTM",0,6070600200.0,0,0,0
1979,"GTM",0,6902600200.0,0,0,0
1980,"GTM",0,7878700000.0,0,0,0
1981,"GTM",0,8607500300.0,0,0,0
1982,"GTM",0,8716999700.0,0,0,0
1983,"GTM",0,9050000400.0,0,0,0
1984,"GTM",0,9470000100.0,0,0,0
1985,"GTM",0,9721652086.96,0,0,0
1986,"GTM",0,7231963515.98,0,0,0
1987,"GTM",0,7084399840.0,0,0,0
1988,"GTM",0,7841602824.43,0,0,0
1989,"GTM",0,8410724360.8,0,0,0
1990,"GTM",0,7650125217.35,0,0.0,0
1991,"GTM",0,9406097735.09,3.20000004768,0.0,0
1992,"GTM",2,10440842165.3,2.48699998856,0.0,0
1993,"GTM",0,11399942453.1,2.87400007248,0.0,0
1994,"GTM",0,12983235568.2,3.15199995041,0.0,0
1995,"GTM",0,14655487455.7,2.69499993324,0.002998005,0
1996,"GTM",0,15674852771.1,3.74799990654,0.019534871,0
1997,"GTM",0,17790095901.0,2.57500004768,0.095476021,0
1998,"GTM",0,19395461989.5,2.52300000191,0.466590444,0
1999,"GTM",0,18318512501.0,1.89999997616,0.592652945,0
2000,"GTM",0,19288926545.4,1.39999997616,0.712332905,0
2001,"GTM",0,18702802394.8,1.29999995232,1.738201782,0
2002,"GTM",0,20776669466.6,3.13000011444,3.39174627,0
2003,"GTM",0,21917706490.5,3.40000009537,4.548854908,0
2004,"GTM",1,23965275995.7,3.13000011444,5.1,0
2005,"GTM",1,27211377225.3,2.47699999809,5.7,0
2006,"GTM",0,30231249362.1,1.79999995232,6.5,0
2007,"GTM",0,34113107085.6,2.5,7.3,0
2008,"GTM",0,39136893345.2,2.79200005531,8.3,0
2009,"GTM",0,37733994976.4,3.07899999619,9.3,0
2010,"GTM",1,41338595380.8,3.74000000954,10.5,0
2011,"GTM",0,47654841112.9,4.13000011444,12.3,0
2012,"GTM",0,50388454861.1,2.86999988556,16.0,0
2013,"GTM",2,53851058955.3,2.99000000954,19.7,0
2014,"GTM",1,58722323918.2,2.91000008583,23.4,0
1960,"GUM",0,0,0,0,0
1961,"GUM",0,0,0,0,0
1962,"GUM",0,0,0,0,0
1963,"GUM",0,0,0,0,0
1964,"GUM",0,0,0,0,0
1965,"GUM",0,0,0,0,0
1966,"GUM",0,0,0,0,0
1967,"GUM",0,0,0,0,0
1968,"GUM",0,0,0,0,0
1969,"GUM",0,0,0,0,0
1970,"GUM",0,0,0,0,0
1971,"GUM",0,0,0,0,0
1972,"GUM",0,0,0,0,0
1973,"GUM",1,0,0,0,0
1974,"GUM",0,0,0,0,0
1975,"GUM",0,0,0,0,0
1976,"GUM",0,0,0,0,0
1977,"GUM",0,0,0,0,0
1978,"GUM",0,0,0,0,0
1979,"GUM",0,0,0,0,0
1980,"GUM",0,0,0,0,0
1981,"GUM",0,0,0,0,0
1982,"GUM",0,0,0,0,0
1983,"GUM",0,0,0,0,0
1984,"GUM",0,0,0,0,0
1985,"GUM",0,0,0,0,0
1986,"GUM",0,0,0,0,0
1987,"GUM",0,0,0,0,0
1988,"GUM",0,0,0,0,0
1989,"GUM",0,0,0,0,0
1990,"GUM",0,0,0,0.0,0
1991,"GUM",0,0,3.5,0.0,0
1992,"GUM",0,0,3.90000009537,0.0,0
1993,"GUM",0,0,5.5,0.0,0
1994,"GUM",0,0,7.59999990463,0.34845391,0
1995,"GUM",0,0,7.90000009537,0.659530909,0
1996,"GUM",0,0,8.30000019073,1.356106888,0
1997,"GUM",0,0,9.60000038147,2.344571647,0
1998,"GUM",0,0,7.69999980927,4.50128419,0
1999,"GUM",0,0,14.6000003815,8.497176323,0
2000,"GUM",0,0,15.3000001907,16.11312704,0
2001,"GUM",0,0,13.3000001907,25.38022753,0
2002,"GUM",0,3385000000.0,11.3999996185,31.19229426,0
2003,"GUM",0,3560000000.0,9.41699981689,33.71668179,0
2004,"GUM",0,3857000000.0,7.69999980927,36.16178784,0
2005,"GUM",0,4197000000.0,7.0,38.55987756,0
2006,"GUM",0,4213000000.0,7.40000009537,43.851443,0
2007,"GUM",0,4375000000.0,8.30000019073,46.15047362,0
2008,"GUM",0,4621000000.0,8.98600006104,48.41870215,0
2009,"GUM",0,4781000000.0,9.30000019073,50.64202838,0
2010,"GUM",0,4895000000.0,8.19999980927,54.04,0
2011,"GUM",0,4928000000.0,13.3000001907,57.7,0
2012,"GUM",0,5199000000.0,12.1999998093,61.53415931,0
2013,"GUM",0,5364000000.0,11.5,65.4,0
2014,"GUM",0,5566000000.0,11.4919996262,69.27,0
1960,"GUY",0,170215248.206,0,0,0
1961,"GUY",0,185848451.263,0,0,0
1962,"GUY",0,194948375.43,0,0,0
1963,"GUY",0,175756868.693,0,0,0
1964,"GUY",0,194773376.889,0,0,0
1965,"GUY",0,213235294.118,0,0,0
1966,"GUY",0,228705882.353,0,0,0
1967,"GUY",0,250176470.588,0,0,0
1968,"GUY",0,229750000.0,0,0,0
1969,"GUY",0,249300000.0,0,0,0
1970,"GUY",0,267800000.0,0,0,0
1971,"GUY",1,282050000.0,0,0,0
1972,"GUY",0,285380952.381,0,0,0
1973,"GUY",0,307047619.048,0,0,0
1974,"GUY",0,433954545.455,0,0,0
1975,"GUY",0,494791666.667,0,0,0
1976,"GUY",0,454440000.0,0,0,0
1977,"GUY",0,449880000.0,0,0,0
1978,"GUY",0,507080000.0,0,0,0
1979,"GUY",0,530440000.0,0,0,0
1980,"GUY",0,603200000.0,0,0,0
1981,"GUY",0,570357107.143,0,0,0
1982,"GUY",0,482000000.0,0,0,0
1983,"GUY",0,489333333.333,0,0,0
1984,"GUY",0,437631605.263,0,0,0
1985,"GUY",0,453488372.093,0,0,0
1986,"GUY",0,504651139.535,0,0,0
1987,"GUY",0,354591846.939,0,0,0
1988,"GUY",0,413799990.0,0,0,0
1989,"GUY",0,379779389.706,0,0,0
1990,"GUY",0,396582263.291,0,0.0,0
1991,"GUY",0,336708419.499,11.9829998016,0.0,0
1992,"GUY",0,368281378.897,11.8999996185,0.0,0
1993,"GUY",0,442273433.18,11.6319999695,0.0,0
1994,"GUY",0,540874934.201,11.345000267,0.0,0
1995,"GUY",0,621626785.915,11.142999649,0.0,0
1996,"GUY",0,705406001.425,11.3850002289,0.065854115,0
1997,"GUY",0,749138009.565,11.6370000839,0.131828033,0
1998,"GUY",0,717530683.17,11.6239995956,0.26408811,0
1999,"GUY",0,694754988.258,11.5659999847,3.966354735,0
2000,"GUY",0,712667896.728,11.5860004425,6.611491566,0
2001,"GUY",0,696281471.679,11.5399999619,13.2069865,0
2002,"GUY",0,722460886.371,11.8199996948,0.0,0
2003,"GUY",0,741929342.789,11.5270004272,0.0,0
2004,"GUY",0,785918769.588,11.265999794,0.0,0
2005,"GUY",0,824880550.344,10.2270002365,0.0,0
2006,"GUY",0,1458446872.27,10.6999998093,0.0,0
2007,"GUY",1,1740334781.84,10.3500003815,13.8,0
2008,"GUY",0,1922598121.23,11.220000267,18.2,0
2009,"GUY",0,2025565089.48,11.0129995346,23.9,0
2010,"GUY",0,2259288396.24,10.9010000229,29.9,0
2011,"GUY",0,2576602497.33,10.8920001984,30.0,0
2012,"GUY",1,2851154075.95,11.2110004425,30.5,0
2013,"GUY",1,2990006533.78,11.3640003204,31.0,0
2014,"GUY",0,3077086275.95,11.8269996643,32.0,0
1960,"HKG",0,1320796651.69,0,0,0
1961,"HKG",0,1383681651.14,0,0,0
1962,"HKG",0,1612346412.26,0,0,0
1963,"HKG",0,1935298266.45,0,0,0
1964,"HKG",0,2206466461.26,0,0,0
1965,"HKG",0,2435078534.03,0,0,0
1966,"HKG",0,2489845016.65,0,0,0
1967,"HKG",0,2692474989.13,0,0,0
1968,"HKG",0,2716964388.42,0,0,0
1969,"HKG",0,3189740055.14,0,0,0
1970,"HKG",0,3800766535.62,0,0,0
1971,"HKG",0,4476001946.01,0,0,0
1972,"HKG",0,5710107420.14,0,0,0
1973,"HKG",0,8030117555.62,0,0,0
1974,"HKG",0,9388663645.76,0,0,0
1975,"HKG",0,10048022369.9,0,0,0
1976,"HKG",0,12876366008.8,0,0,0
1977,"HKG",0,15719433719.4,0,0,0
1978,"HKG",0,18315007366.0,0,0,0
1979,"HKG",0,22526035940.6,0,0,0
1980,"HKG",0,28861759209.0,0,0,0
1981,"HKG",0,31055409443.0,0,0,0
1982,"HKG",0,32291306281.8,0,0,0
1983,"HKG",0,29907091339.5,0,0,0
1984,"HKG",0,33511383985.7,0,0,0
1985,"HKG",0,35699543050.8,0,0,0
1986,"HKG",0,41075570591.9,0,0,0
1987,"HKG",0,50622571586.1,0,0,0
1988,"HKG",0,59707404560.6,0,0,0
1989,"HKG",0,68790369107.3,0,0,0
1990,"HKG",0,76928290841.9,0,0.0,0
1991,"HKG",0,88959620135.9,1.79999995232,0.120955444,0
1992,"HKG",0,1.04272278635e+11,1.96000003815,0.849527883,0
1993,"HKG",0,1.20353947981e+11,1.96000003815,1.334568031,0
1994,"HKG",0,1.35812069769e+11,1.89999997616,2.784198266,0
1995,"HKG",0,1.44652912433e+11,3.22000002861,3.218635643,0
1996,"HKG",0,1.59717233622e+11,2.82999992371,4.748838672,0
1997,"HKG",0,1.7735278542e+11,2.22000002861,10.51875705,0
1998,"HKG",0,1.68886163222e+11,4.57999992371,14.54597958,0
1999,"HKG",1,1.65768095392e+11,6.25,21.23068197,0
2000,"HKG",0,1.71668164083e+11,4.92000007629,27.82776068,0
2001,"HKG",0,1.69403241524e+11,5.09000015259,38.67140323,0
2002,"HKG",0,1.66349228737e+11,7.28000020981,43.08238303,0
2003,"HKG",0,1.61384522525e+11,7.86000013351,52.20004335,0
2004,"HKG",0,1.69099768875e+11,6.73999977112,56.39988039,0
2005,"HKG",0,1.81570082162e+11,5.57999992371,56.9,0
2006,"HKG",0,1.93536265094e+11,4.76999998093,60.8,0
2007,"HKG",0,2.11597405594e+11,4.01000022888,64.8,0
2008,"HKG",0,2.1927967843e+11,3.55999994278,66.7,0
2009,"HKG",0,2.14046415026e+11,5.26000022888,69.4,0
2010,"HKG",0,2.28637697575e+11,4.30999994278,72.0,0
2011,"HKG",0,2.48513617677e+11,3.42000007629,72.2,0
2012,"HKG",0,2.62629441493e+11,3.28999996185,72.9,0
2013,"HKG",0,2.75696879835e+11,3.38000011444,74.2,0
2014,"HKG",0,2.91459356985e+11,3.27999997139,79.86627043,0
1960,"HND",0,335650000.0,0,0,0
1961,"HND",0,356200000.0,0,0,0
1962,"HND",0,387750000.0,0,0,0
1963,"HND",0,410200000.0,0,0,0
1964,"HND",0,457000000.0,0,0,0
1965,"HND",0,508650000.0,0,0,0
1966,"HND",0,549950000.0,0,0,0
1967,"HND",0,598100000.0,0,0,0
1968,"HND",1,646800000.0,0,0,0
1969,"HND",0,668000050.0,0,0,0
1970,"HND",0,723000000.0,0,0,0
1971,"HND",0,731000000.0,0,0,0
1972,"HND",0,802999950.0,0,0,0
1973,"HND",0,912499950.0,0,0,0
1974,"HND",2,1034500000.0,0,0,0
1975,"HND",0,1124000000.0,0,0,0
1976,"HND",0,1347999950.0,0,0,0
1977,"HND",0,1669499950.0,0,0,0
1978,"HND",0,1929499950.0,0,0,0
1979,"HND",0,2251499950.0,0,0,0
1980,"HND",0,2566000050.0,0,0,0
1981,"HND",0,2819500000.0,0,0,0
1982,"HND",0,2903500050.0,0,0,0
1983,"HND",0,3076999950.0,0,0,0
1984,"HND",0,3319000000.0,0,0,0
1985,"HND",0,3639499950.0,0,0,0
1986,"HND",0,3808500050.0,0,0,0
1987,"HND",0,4152499950.0,0,0,0
1988,"HND",0,3970386266.09,0,0,0
1989,"HND",0,3563448310.34,0,0,0
1990,"HND",0,3048881322.96,0,0.0,0
1991,"HND",0,3068444711.95,4.57999992371,0.0,0
1992,"HND",0,3419487440.66,3.19000005722,0.0,0
1993,"HND",0,3481990761.34,3.19600009918,0.0,0
1994,"HND",0,3432356578.82,3.18600010872,0.0,0
1995,"HND",0,3911053180.4,3.24000000954,0.036775252,0
1996,"HND",0,4034037162.16,4.36999988556,0.043711246,0
1997,"HND",0,4663193916.35,3.31999993324,0.170996468,0
1998,"HND",0,5202215657.31,4.01999998093,0.301247214,0
1999,"HND",0,5372543554.01,3.90000009537,0.573575476,0
2000,"HND",0,7103529494.37,3.86599993706,1.203855999,0
2001,"HND",1,7565869927.74,4.09999990463,1.415281931,0
2002,"HND",1,7775078402.93,3.90000009537,2.597402597,0
2003,"HND",0,8140271080.56,5.19999980927,4.8,0
2004,"HND",0,8772194250.27,6.0,5.6,0
2005,"HND",0,9672035709.4,4.19999980927,6.5,0
2006,"HND",1,10841742347.8,3.09999990463,7.8,0
2007,"HND",0,12275501784.3,2.90000009537,9.4,0
2008,"HND",0,13789715132.5,3.09999990463,9.6,0
2009,"HND",0,14587496229.2,3.29999995232,9.8,0
2010,"HND",1,15839344592.0,4.80000019073,11.09,0
2011,"HND",1,17710275997.4,4.40000009537,15.9,0
2012,"HND",0,18528554861.0,3.9319999218,18.12,0
2013,"HND",2,18499729063.4,3.91000008583,17.8,0
2014,"HND",1,19756533658.1,5.5,19.08,0
1960,"HRV",0,0,0,0,0
1961,"HRV",0,0,0,0,0
1962,"HRV",0,0,0,0,0
1963,"HRV",0,0,0,0,0
1964,"HRV",0,0,0,0,0
1965,"HRV",0,0,0,0,0
1966,"HRV",0,0,0,0,0
1967,"HRV",0,0,0,0,0
1968,"HRV",0,0,0,0,0
1969,"HRV",0,0,0,0,0
1970,"HRV",1,0,0,0,0
1971,"HRV",0,0,0,0,0
1972,"HRV",0,0,0,0,0
1973,"HRV",0,0,0,0,0
1974,"HRV",0,0,0,0,0
1975,"HRV",0,0,0,0,0
1976,"HRV",0,0,0,0,0
1977,"HRV",0,0,0,0,0
1978,"HRV",0,0,0,0,0
1979,"HRV",0,0,0,0,0
1980,"HRV",0,0,0,0,0
1981,"HRV",0,0,0,0,0
1982,"HRV",0,0,0,0,0
1983,"HRV",0,0,0,0,0
1984,"HRV",0,0,0,0,0
1985,"HRV",1,0,0,0,0
1986,"HRV",0,0,0,0,0
1987,"HRV",0,0,0,0,0
1988,"HRV",1,0,0,0,0
1989,"HRV",1,0,0,0,0
1990,"HRV",0,0,0,0.0,0
1991,"HRV",0,0,11.1400003433,0.0,0
1992,"HRV",0,0,10.5550003052,0.0,0
1993,"HRV",0,0,9.90900039673,0.097213389,0
1994,"HRV",0,0,10.5419998169,0.268318997,0
1995,"HRV",0,22387561845.2,10.4479999542,0.51402859,0
1996,"HRV",0,23678012697.4,10.0,0.858982368,0
1997,"HRV",0,23822087053.2,9.89999961853,1.729609312,0
1998,"HRV",0,25432144406.2,11.029999733,3.273220279,0
1999,"HRV",0,23386945596.7,13.3000001907,4.405359119,0
2000,"HRV",0,21774273832.1,15.8999996185,6.644882544,0
2001,"HRV",0,23289671102.3,15.8000001907,11.55857318,0
2002,"HRV",1,26878499206.0,15.0530004501,17.76,0
2003,"HRV",2,34658113497.4,13.9239997864,22.75,0
2004,"HRV",2,41574530815.5,13.6639995575,30.91,0
2005,"HRV",3,45416076680.9,12.5979995728,33.14,0
2006,"HRV",3,50453577898.5,11.1300001144,37.98,0
2007,"HRV",4,60093155532.8,9.90900039673,41.44,0
2008,"HRV",4,70481451814.3,8.52999973297,44.24,0
2009,"HRV",1,62703095750.5,9.20199966431,50.58,0
2010,"HRV",1,59665427464.5,11.6199998856,56.55,0
2011,"HRV",1,62236751773.0,13.6780004501,57.78997899,0
2012,"HRV",1,56485301967.4,15.9350004196,61.93997315,0
2013,"HRV",1,57769872074.9,17.2509994507,66.7476,0
2014,"HRV",1,57080369367.8,17.2900009155,68.57,0
1960,"HTI",0,0,0,0,0
1961,"HTI",0,0,0,0,0
1962,"HTI",0,0,0,0,0
1963,"HTI",0,0,0,0,0
1964,"HTI",0,0,0,0,0
1965,"HTI",0,0,0,0,0
1966,"HTI",0,0,0,0,0
1967,"HTI",0,0,0,0,0
1968,"HTI",0,0,0,0,0
1969,"HTI",0,0,0,0,0
1970,"HTI",0,0,0,0,0
1971,"HTI",0,0,0,0,0
1972,"HTI",0,0,0,0,0
1973,"HTI",0,0,0,0,0
1974,"HTI",0,0,0,0,0
1975,"HTI",0,0,0,0,0
1976,"HTI",0,0,0,0,0
1977,"HTI",0,0,0,0,0
1978,"HTI",0,0,0,0,0
1979,"HTI",0,0,0,0,0
1980,"HTI",0,0,0,0,0
1981,"HTI",0,0,0,0,0
1982,"HTI",0,0,0,0,0
