"unique.id";"datetime";"country";"Year";"WeekDay";"Hour"
71122;2006-08-05 22:48:00;"CAN";"2006";"Sáb";"22"
71123;2007-08-05 00:00:00;"GBR";"2007";"Dom";"00"
71124;2007-08-05 04:00:00;"USA";"2007";"Dom";"04"
71125;2007-08-05 13:22:00;"USA";"2007";"Dom";"13"
71126;2007-08-05 16:30:00;"USA";"2007";"Dom";"16"
71127;2007-08-05 17:00:00;"USA";"2007";"Dom";"17"
71128;2007-08-05 17:30:00;"USA";"2007";"Dom";"17"
71129;2007-08-05 21:31:00;"GBR";"2007";"Dom";"21"
71130;2007-08-05 21:45:00;"CAN";"2007";"Dom";"21"
71131;2007-08-05 22:00:00;"USA";"2007";"Dom";"22"
71132;2007-08-05 22:00:00;"USA";"2007";"Dom";"22"
71133;2007-08-05 22:10:00;"GBR";"2007";"Dom";"22"
71134;2008-08-05 02:00:00;"USA";"2008";"Ter";"02"
71135;2008-08-05 05:00:00;"USA";"2008";"Ter";"05"
71136;2008-08-05 05:30:00;"USA";"2008";"Ter";"05"
71137;2008-08-05 10:15:00;"USA";"2008";"Ter";"10"
71138;2008-08-05 13:00:00;"USA";"2008";"Ter";"13"
71139;2008-08-05 16:00:00;"USA";"2008";"Ter";"16"
71140;2008-08-05 19:30:00;"USA";"2008";"Ter";"19"
71141;2008-08-05 20:25:00;"USA";"2008";"Ter";"20"
71142;2008-08-05 20:45:00;"USA";"2008";"Ter";"20"
71143;2008-08-05 21:30:00;"USA";"2008";"Ter";"21"
71144;2008-08-05 21:54:00;"USA";"2008";"Ter";"21"
71145;2008-08-05 22:02:00;"IND";"2008";"Ter";"22"
71146;2008-08-05 22:30:00;"USA";"2008";"Ter";"22"
71147;2008-08-05 23:32:00;"USA";"2008";"Ter";"23"
71148;2009-08-05 00:00:00;"USA";"2009";"Qua";"00"
71149;2009-08-05 00:45:00;"CAN";"2009";"Qua";"00"
71150;2009-08-05 05:45:00;"USA";"2009";"Qua";"05"
71151;2009-08-05 08:37:00;"USA";"2009";"Qua";"08"
71152;2009-08-05 10:00:00;"USA";"2009";"Qua";"10"
71153;2009-08-05 11:30:00;"USA";"2009";"Qua";"11"
71154;2009-08-05 14:05:00;"USA";"2009";"Qua";"14"
71155;2009-08-05 14:30:00;"USA";"2009";"Qua";"14"
71156;2009-08-05 17:00:00;"USA";"2009";"Qua";"17"
71157;2009-08-05 17:30:00;"USA";"2009";"Qua";"17"
71158;2009-08-05 19:30:00;"USA";"2009";"Qua";"19"
71159;2009-08-05 20:45:00;"USA";"2009";"Qua";"20"
71160;2009-08-05 21:09:00;"USA";"2009";"Qua";"21"
71161;2009-08-05 21:30:00;"USA";"2009";"Qua";"21"
71162;2009-08-05 22:00:00;"USA";"2009";"Qua";"22"
71163;2009-08-05 22:35:00;"GBR";"2009";"Qua";"22"
71164;2009-08-05 23:30:00;"USA";"2009";"Qua";"23"
71165;2009-08-05 23:30:00;"USA";"2009";"Qua";"23"
71166;2009-08-05 00:00:00;"USA";"2009";"Qua";"00"
71167;2010-08-05 00:00:00;"USA";"2010";"Qui";"00"
71168;2010-08-05 01:00:00;"USA";"2010";"Qui";"01"
71169;2010-08-05 03:15:00;"USA";"2010";"Qui";"03"
71170;2010-08-05 03:15:00;"USA";"2010";"Qui";"03"
71171;2010-08-05 13:00:00;"USA";"2010";"Qui";"13"
71172;2010-08-05 15:00:00;"USA";"2010";"Qui";"15"
71173;2010-08-05 15:00:00;"USA";"2010";"Qui";"15"
71174;2010-08-05 21:00:00;"USA";"2010";"Qui";"21"
71175;2010-08-05 22:00:00;"USA";"2010";"Qui";"22"
71176;2010-08-05 22:30:00;"USA";"2010";"Qui";"22"
71177;2010-08-05 22:45:00;"GBR";"2010";"Qui";"22"
71178;2010-08-05 23:45:00;"USA";"2010";"Qui";"23"
71179;2010-08-05 23:45:00;"USA";"2010";"Qui";"23"
71180;2011-08-05 00:00:00;"USA";"2011";"Sex";"00"
71181;2011-08-05 01:13:00;"USA";"2011";"Sex";"01"
71182;2011-08-05 05:15:00;"USA";"2011";"Sex";"05"
71183;2011-08-05 12:15:00;"USA";"2011";"Sex";"12"
71184;2011-08-05 18:13:00;"USA";"2011";"Sex";"18"
71185;2011-08-05 20:50:00;"USA";"2011";"Sex";"20"
71186;2011-08-05 20:53:00;"USA";"2011";"Sex";"20"
71187;2011-08-05 21:15:00;"USA";"2011";"Sex";"21"
71188;2011-08-05 21:15:00;"USA";"2011";"Sex";"21"
71189;2011-08-05 21:55:00;"USA";"2011";"Sex";"21"
71190;2011-08-05 22:15:00;"USA";"2011";"Sex";"22"
71191;2011-08-05 23:00:00;"USA";"2011";"Sex";"23"
71192;2011-08-05 23:45:00;"USA";"2011";"Sex";"23"
71193;2012-08-05 00:00:00;"CAN";"2012";"Dom";"00"
71194;2012-08-05 01:00:00;"USA";"2012";"Dom";"01"
71195;2012-08-05 01:08:00;"USA";"2012";"Dom";"01"
71196;2012-08-05 02:00:00;"USA";"2012";"Dom";"02"
71197;2012-08-05 05:00:00;"USA";"2012";"Dom";"05"
71198;2012-08-05 05:55:00;"USA";"2012";"Dom";"05"
71199;2012-08-05 11:00:00;"USA";"2012";"Dom";"11"
71200;2012-08-05 17:10:00;"USA";"2012";"Dom";"17"
71201;2012-08-05 17:50:00;"USA";"2012";"Dom";"17"
71202;2012-08-05 19:40:00;"USA";"2012";"Dom";"19"
71203;2012-08-05 22:00:00;"USA";"2012";"Dom";"22"
71204;2012-08-05 22:00:00;"CAN";"2012";"Dom";"22"
71205;2012-08-05 22:00:00;"USA";"2012";"Dom";"22"
71206;2012-08-05 22:00:00;"CAN";"2012";"Dom";"22"
71207;2012-08-05 22:00:00;"USA";"2012";"Dom";"22"
71208;2012-08-05 22:05:00;"CAN";"2012";"Dom";"22"
71209;2012-08-05 22:15:00;"USA";"2012";"Dom";"22"
71210;2012-08-05 22:20:00;"USA";"2012";"Dom";"22"
71211;2012-08-05 22:23:00;"USA";"2012";"Dom";"22"
71212;2012-08-05 22:28:00;"USA";"2012";"Dom";"22"
71213;2012-08-05 23:00:00;"USA";"2012";"Dom";"23"
71214;2012-08-05 23:00:00;"CAN";"2012";"Dom";"23"
71215;2012-08-05 23:00:00;"USA";"2012";"Dom";"23"
71216;2012-08-05 23:15:00;"USA";"2012";"Dom";"23"
71217;2013-08-05 00:00:00;"USA";"2013";"Seg";"00"
71218;2013-08-05 00:00:00;"USA";"2013";"Seg";"00"
71219;2013-08-05 02:00:00;"USA";"2013";"Seg";"02"
71220;2013-08-05 04:40:00;"USA";"2013";"Seg";"04"
71221;2013-08-05 05:11:00;"USA";"2013";"Seg";"05"
71222;2013-08-05 09:28:00;"USA";"2013";"Seg";"09"
71223;2013-08-05 10:30:00;"USA";"2013";"Seg";"10"
71224;2013-08-05 19:05:00;"CAN";"2013";"Seg";"19"
71225;2013-08-05 20:00:00;"USA";"2013";"Seg";"20"
71226;2013-08-05 21:18:00;"USA";"2013";"Seg";"21"
71227;2013-08-05 21:30:00;"USA";"2013";"Seg";"21"
71228;2013-08-05 21:30:00;"USA";"2013";"Seg";"21"
71229;2013-08-05 21:46:00;"USA";"2013";"Seg";"21"
71230;2013-08-05 21:59:00;"USA";"2013";"Seg";"21"
71231;2013-08-05 22:00:00;"USA";"2013";"Seg";"22"
71232;2013-08-05 22:00:00;"USA";"2013";"Seg";"22"
71233;2013-08-05 22:00:00;"USA";"2013";"Seg";"22"
71234;2013-08-05 22:01:00;"USA";"2013";"Seg";"22"
71235;2013-08-05 22:05:00;"USA";"2013";"Seg";"22"
71236;2013-08-05 22:05:00;"CAN";"2013";"Seg";"22"
71237;2013-08-05 22:25:00;"GBR";"2013";"Seg";"22"
71238;2013-08-05 22:26:00;"POL";"2013";"Seg";"22"
71239;2013-08-05 22:30:00;"USA";"2013";"Seg";"22"
71240;2013-08-05 23:00:00;"USA";"2013";"Seg";"23"
71241;2013-08-05 23:15:00;"USA";"2013";"Seg";"23"
71242;2013-08-05 23:35:00;"GBR";"2013";"Seg";"23"
71243;1966-08-06 01:30:00;"USA";"1966";"Sáb";"01"
71244;1973-08-06 22:00:00;"USA";"1973";"Seg";"22"
71245;1986-08-06 02:00:00;"USA";"1986";"Qua";"02"
71246;1987-08-06 03:30:00;"USA";"1987";"Qui";"03"
71247;1992-08-06 01:00:00;"USA";"1992";"Qui";"01"
71248;1995-08-06 04:00:00;"USA";"1995";"Dom";"04"
71249;1995-08-06 18:45:00;"USA";"1995";"Dom";"18"
71250;1995-08-06 20:50:00;"USA";"1995";"Dom";"20"
71251;1995-08-06 21:00:00;"USA";"1995";"Dom";"21"
71252;1995-08-06 22:30:00;"USA";"1995";"Dom";"22"
71253;1995-08-06 23:45:00;"USA";"1995";"Dom";"23"
71254;1997-08-06 05:55:00;"USA";"1997";"Qua";"05"
71255;1997-08-06 22:00:00;"USA";"1997";"Qua";"22"
71256;1998-08-06 21:45:00;"USA";"1998";"Qui";"21"
71257;1999-08-06 01:30:00;"USA";"1999";"Sex";"01"
71258;1999-08-06 02:00:00;"USA";"1999";"Sex";"02"
71259;1999-08-06 04:00:00;"USA";"1999";"Sex";"04"
71260;1999-08-06 16:00:00;"USA";"1999";"Sex";"16"
71261;1999-08-06 20:45:00;"USA";"1999";"Sex";"20"
71262;1999-08-06 22:30:00;"USA";"1999";"Sex";"22"
71263;1999-08-06 23:00:00;"USA";"1999";"Sex";"23"
71264;2000-08-06 00:30:00;"USA";"2000";"Dom";"00"
71265;2000-08-06 18:00:00;"USA";"2000";"Dom";"18"
71266;2000-08-06 21:13:00;"USA";"2000";"Dom";"21"
71267;2000-08-06 21:30:00;"USA";"2000";"Dom";"21"
71268;2000-08-06 23:00:00;"USA";"2000";"Dom";"23"
71269;2000-08-06 23:59:00;"USA";"2000";"Dom";"23"
71270;2001-08-06 03:25:00;"USA";"2001";"Seg";"03"
71271;2001-08-06 20:30:00;"USA";"2001";"Seg";"20"
71272;2001-08-06 20:55:00;"USA";"2001";"Seg";"20"
71273;2001-08-06 22:00:00;"USA";"2001";"Seg";"22"
71274;2001-08-06 23:00:00;"USA";"2001";"Seg";"23"
71275;2001-08-06 23:00:00;"USA";"2001";"Seg";"23"
71276;2001-08-06 23:00:00;"USA";"2001";"Seg";"23"
71277;2001-08-06 23:45:00;"USA";"2001";"Seg";"23"
71278;2002-08-06 03:30:00;"USA";"2002";"Ter";"03"
71279;2002-08-06 04:00:00;"CAN";"2002";"Ter";"04"
71280;2002-08-06 14:13:00;"USA";"2002";"Ter";"14"
71281;2002-08-06 15:00:00;"CAN";"2002";"Ter";"15"
71282;2002-08-06 18:00:00;"USA";"2002";"Ter";"18"
71283;2002-08-06 18:16:00;"USA";"2002";"Ter";"18"
71284;2002-08-06 19:00:00;"USA";"2002";"Ter";"19"
71285;2002-08-06 20:50:00;"USA";"2002";"Ter";"20"
71286;2002-08-06 21:00:00;"AUS";"2002";"Ter";"21"
71287;2002-08-06 21:30:00;"USA";"2002";"Ter";"21"
71288;2002-08-06 21:50:00;"USA";"2002";"Ter";"21"
71289;2002-08-06 21:50:00;"USA";"2002";"Ter";"21"
71290;2002-08-06 22:00:00;"USA";"2002";"Ter";"22"
71291;2002-08-06 22:30:00;"IND";"2002";"Ter";"22"
71292;2002-08-06 22:30:00;"USA";"2002";"Ter";"22"
71293;2002-08-06 23:00:00;"CAN";"2002";"Ter";"23"
71294;2002-08-06 23:00:00;"CAN";"2002";"Ter";"23"
71295;2002-08-06 23:50:00;"CAN";"2002";"Ter";"23"
71296;2003-08-06 00:32:00;"CAN";"2003";"Qua";"00"
71297;2003-08-06 01:00:00;"CAN";"2003";"Qua";"01"
71298;2003-08-06 02:00:00;"USA";"2003";"Qua";"02"
71299;2003-08-06 08:27:00;"USA";"2003";"Qua";"08"
71300;2003-08-06 13:20:00;"USA";"2003";"Qua";"13"
71301;2003-08-06 15:45:00;"USA";"2003";"Qua";"15"
71302;2003-08-06 18:30:00;"USA";"2003";"Qua";"18"
71303;2003-08-06 21:30:00;"USA";"2003";"Qua";"21"
71304;2003-08-06 22:00:00;"USA";"2003";"Qua";"22"
71305;2003-08-06 23:00:00;"USA";"2003";"Qua";"23"
71306;2003-08-06 23:50:00;"USA";"2003";"Qua";"23"
71307;2004-08-06 02:30:00;"USA";"2004";"Sex";"02"
71308;2004-08-06 13:13:00;"GBR";"2004";"Sex";"13"
71309;2004-08-06 20:00:00;"USA";"2004";"Sex";"20"
71310;2004-08-06 20:00:00;"USA";"2004";"Sex";"20"
71311;2004-08-06 22:15:00;"USA";"2004";"Sex";"22"
71312;2004-08-06 22:15:00;"USA";"2004";"Sex";"22"
71313;2004-08-06 22:20:00;"CAN";"2004";"Sex";"22"
71314;2004-08-06 23:30:00;"USA";"2004";"Sex";"23"
71315;2005-08-06 05:00:00;"USA";"2005";"Sáb";"05"
71316;2005-08-06 05:49:00;"USA";"2005";"Sáb";"05"
71317;2005-08-06 06:00:00;"USA";"2005";"Sáb";"06"
71318;2005-08-06 09:08:00;"CAN";"2005";"Sáb";"09"
71319;2005-08-06 12:30:00;"USA";"2005";"Sáb";"12"
71320;2005-08-06 13:00:00;"USA";"2005";"Sáb";"13"
71321;2005-08-06 13:30:00;"USA";"2005";"Sáb";"13"
71322;2005-08-06 17:30:00;"GBR";"2005";"Sáb";"17"
71323;2005-08-06 18:55:00;"USA";"2005";"Sáb";"18"
71324;2005-08-06 20:30:00;"USA";"2005";"Sáb";"20"
71325;2005-08-06 21:15:00;"USA";"2005";"Sáb";"21"
71326;2005-08-06 22:00:00;"CAN";"2005";"Sáb";"22"
71327;2005-08-06 22:45:00;"USA";"2005";"Sáb";"22"
71328;2005-08-06 23:00:00;"USA";"2005";"Sáb";"23"
71329;2005-08-06 23:00:00;"USA";"2005";"Sáb";"23"
71330;2005-08-06 23:50:00;"USA";"2005";"Sáb";"23"
71331;2006-08-06 00:30:00;"USA";"2006";"Dom";"00"
71332;2006-08-06 02:00:00;"USA";"2006";"Dom";"02"
71333;2006-08-06 02:00:00;"USA";"2006";"Dom";"02"
71334;2006-08-06 04:55:00;"USA";"2006";"Dom";"04"
71335;2006-08-06 10:30:00;"USA";"2006";"Dom";"10"
71336;2006-08-06 16:00:00;"USA";"2006";"Dom";"16"
71337;2006-08-06 17:00:00;"USA";"2006";"Dom";"17"
71338;2006-08-06 20:00:00;"USA";"2006";"Dom";"20"
71339;2006-08-06 20:00:00;"USA";"2006";"Dom";"20"
71340;2006-08-06 20:00:00;"USA";"2006";"Dom";"20"
71341;2006-08-06 21:00:00;"USA";"2006";"Dom";"21"
71342;2006-08-06 21:30:00;"USA";"2006";"Dom";"21"
71343;2006-08-06 22:30:00;"USA";"2006";"Dom";"22"
71344;2006-08-06 23:00:00;"USA";"2006";"Dom";"23"
71345;2007-08-06 20:30:00;"USA";"2007";"Seg";"20"
71346;2007-08-06 22:15:00;"USA";"2007";"Seg";"22"
71347;2007-08-06 22:20:00;"USA";"2007";"Seg";"22"
71348;2007-08-06 22:45:00;"USA";"2007";"Seg";"22"
71349;2008-08-06 01:00:00;"USA";"2008";"Qua";"01"
71350;2008-08-06 12:00:00;"USA";"2008";"Qua";"12"
71351;2008-08-06 21:30:00;"USA";"2008";"Qua";"21"
71352;2008-08-06 21:30:00;"CAN";"2008";"Qua";"21"
71353;2008-08-06 21:45:00;"USA";"2008";"Qua";"21"
71354;2008-08-06 22:15:00;"CAN";"2008";"Qua";"22"
71355;2008-08-06 22:35:00;"USA";"2008";"Qua";"22"
71356;2009-08-06 00:34:00;"USA";"2009";"Qui";"00"
71357;2009-08-06 02:05:00;"USA";"2009";"Qui";"02"
71358;2009-08-06 02:15:00;"USA";"2009";"Qui";"02"
71359;2009-08-06 06:30:00;"USA";"2009";"Qui";"06"
71360;2009-08-06 13:20:00;"USA";"2009";"Qui";"13"
71361;2009-08-06 21:10:00;"USA";"2009";"Qui";"21"
71362;2009-08-06 21:10:00;"USA";"2009";"Qui";"21"
71363;2009-08-06 21:30:00;"USA";"2009";"Qui";"21"
71364;2009-08-06 21:50:00;"USA";"2009";"Qui";"21"
71365;2010-08-06 00:00:00;"USA";"2010";"Sex";"00"
71366;2010-08-06 00:00:00;"USA";"2010";"Sex";"00"
71367;2010-08-06 00:30:00;"USA";"2010";"Sex";"00"
71368;2010-08-06 01:00:00;"USA";"2010";"Sex";"01"
71369;2010-08-06 01:00:00;"CAN";"2010";"Sex";"01"
71370;2010-08-06 02:00:00;"USA";"2010";"Sex";"02"
71371;2010-08-06 14:40:00;"USA";"2010";"Sex";"14"
71372;2010-08-06 16:00:00;"USA";"2010";"Sex";"16"
71373;2010-08-06 18:00:00;"USA";"2010";"Sex";"18"
71374;2010-08-06 18:00:00;"USA";"2010";"Sex";"18"
71375;2010-08-06 19:35:00;"USA";"2010";"Sex";"19"
71376;2010-08-06 21:00:00;"USA";"2010";"Sex";"21"
71377;2010-08-06 21:00:00;"USA";"2010";"Sex";"21"
71378;2010-08-06 21:00:00;"USA";"2010";"Sex";"21"
71379;2010-08-06 22:00:00;"GBR";"2010";"Sex";"22"
71380;2010-08-06 22:10:00;"USA";"2010";"Sex";"22"
71381;2010-08-06 22:15:00;"USA";"2010";"Sex";"22"
71382;2010-08-06 22:30:00;"USA";"2010";"Sex";"22"
71383;2010-08-06 23:00:00;"USA";"2010";"Sex";"23"
71384;2011-08-06 00:00:00;"USA";"2011";"Sáb";"00"
71385;2011-08-06 00:00:00;"USA";"2011";"Sáb";"00"
71386;2011-08-06 00:00:00;"USA";"2011";"Sáb";"00"
71387;2011-08-06 00:14:00;"USA";"2011";"Sáb";"00"
71388;2011-08-06 05:00:00;"USA";"2011";"Sáb";"05"
71389;2011-08-06 19:30:00;"USA";"2011";"Sáb";"19"
71390;2011-08-06 20:30:00;"ZAF";"2011";"Sáb";"20"
71391;2011-08-06 20:34:00;"USA";"2011";"Sáb";"20"
71392;2011-08-06 20:45:00;"USA";"2011";"Sáb";"20"
71393;2011-08-06 21:00:00;"USA";"2011";"Sáb";"21"
71394;2011-08-06 21:15:00;"USA";"2011";"Sáb";"21"
71395;2011-08-06 21:30:00;"USA";"2011";"Sáb";"21"
71396;2011-08-06 21:30:00;"USA";"2011";"Sáb";"21"
71397;2011-08-06 21:45:00;"USA";"2011";"Sáb";"21"
71398;2011-08-06 21:45:00;"CAN";"2011";"Sáb";"21"
71399;2011-08-06 21:45:00;"USA";"2011";"Sáb";"21"
71400;2011-08-06 21:50:00;"USA";"2011";"Sáb";"21"
71401;2011-08-06 22:50:00;"USA";"2011";"Sáb";"22"
71402;2011-08-06 23:00:00;"USA";"2011";"Sáb";"23"
71403;2011-08-06 23:00:00;"USA";"2011";"Sáb";"23"
71404;2011-08-06 23:00:00;"USA";"2011";"Sáb";"23"
71405;2011-08-06 23:05:00;"USA";"2011";"Sáb";"23"
71406;2011-08-06 23:35:00;"USA";"2011";"Sáb";"23"
71407;2012-08-06 00:00:00;"USA";"2012";"Seg";"00"
71408;2012-08-06 00:00:00;"USA";"2012";"Seg";"00"
71409;2012-08-06 00:00:00;"USA";"2012";"Seg";"00"
71410;2012-08-06 00:55:00;"USA";"2012";"Seg";"00"
71411;2012-08-06 01:20:00;"USA";"2012";"Seg";"01"
71412;2012-08-06 01:30:00;"TTO";"2012";"Seg";"01"
71413;2012-08-06 04:00:00;"USA";"2012";"Seg";"04"
71414;2012-08-06 04:10:00;"USA";"2012";"Seg";"04"
71415;2012-08-06 10:16:00;"USA";"2012";"Seg";"10"
71416;2012-08-06 14:00:00;"CAN";"2012";"Seg";"14"
71417;2012-08-06 18:00:00;"USA";"2012";"Seg";"18"
71418;2012-08-06 18:55:00;"USA";"2012";"Seg";"18"
71419;2012-08-06 19:20:00;"USA";"2012";"Seg";"19"
71420;2012-08-06 19:50:00;"USA";"2012";"Seg";"19"
71421;2012-08-06 20:16:00;"USA";"2012";"Seg";"20"
71422;2012-08-06 21:00:00;"USA";"2012";"Seg";"21"
71423;2012-08-06 21:00:00;"USA";"2012";"Seg";"21"
71424;2012-08-06 21:00:00;"USA";"2012";"Seg";"21"
71425;2012-08-06 21:00:00;"USA";"2012";"Seg";"21"
71426;2012-08-06 21:05:00;"USA";"2012";"Seg";"21"
71427;2012-08-06 21:30:00;"USA";"2012";"Seg";"21"
71428;2012-08-06 21:30:00;"USA";"2012";"Seg";"21"
71429;2012-08-06 21:33:00;"USA";"2012";"Seg";"21"
71430;2012-08-06 21:35:00;"USA";"2012";"Seg";"21"
71431;2012-08-06 21:55:00;"USA";"2012";"Seg";"21"
71432;2012-08-06 21:57:00;"USA";"2012";"Seg";"21"
71433;2012-08-06 21:57:00;"USA";"2012";"Seg";"21"
71434;2012-08-06 21:59:00;"USA";"2012";"Seg";"21"
71435;2012-08-06 22:00:00;"USA";"2012";"Seg";"22"
71436;2012-08-06 22:00:00;"USA";"2012";"Seg";"22"
71437;2012-08-06 22:00:00;"USA";"2012";"Seg";"22"
71438;2012-08-06 22:00:00;"USA";"2012";"Seg";"22"
71439;2012-08-06 22:00:00;"USA";"2012";"Seg";"22"
71440;2012-08-06 22:00:00;"USA";"2012";"Seg";"22"
71441;2012-08-06 22:00:00;"USA";"2012";"Seg";"22"
71442;2012-08-06 22:05:00;"USA";"2012";"Seg";"22"
71443;2012-08-06 22:30:00;"USA";"2012";"Seg";"22"
71444;2012-08-06 23:30:00;"USA";"2012";"Seg";"23"
71445;2013-08-06 01:45:00;"USA";"2013";"Ter";"01"
71446;2013-08-06 04:13:00;"USA";"2013";"Ter";"04"
71447;2013-08-06 09:00:00;"USA";"2013";"Ter";"09"
71448;2013-08-06 15:23:00;"USA";"2013";"Ter";"15"
71449;2013-08-06 20:00:00;"USA";"2013";"Ter";"20"
71450;2013-08-06 20:30:00;"USA";"2013";"Ter";"20"
71451;2013-08-06 21:00:00;"USA";"2013";"Ter";"21"
71452;2013-08-06 21:00:00;"USA";"2013";"Ter";"21"
71453;2013-08-06 21:00:00;"USA";"2013";"Ter";"21"
71454;2013-08-06 21:00:00;"USA";"2013";"Ter";"21"
71455;2013-08-06 21:00:00;"USA";"2013";"Ter";"21"
71456;2013-08-06 21:10:00;"USA";"2013";"Ter";"21"
71457;2013-08-06 21:35:00;"USA";"2013";"Ter";"21"
71458;2013-08-06 21:37:00;"USA";"2013";"Ter";"21"
71459;2013-08-06 21:40:00;"USA";"2013";"Ter";"21"
71460;2013-08-06 22:10:00;"USA";"2013";"Ter";"22"
71461;2013-08-06 22:15:00;"USA";"2013";"Ter";"22"
71462;2013-08-06 22:20:00;"USA";"2013";"Ter";"22"
71463;2013-08-06 22:40:00;"CAN";"2013";"Ter";"22"
71464;2013-08-06 22:40:00;"USA";"2013";"Ter";"22"
71465;2013-08-06 22:45:00;"USA";"2013";"Ter";"22"
71466;2013-08-06 22:50:00;"USA";"2013";"Ter";"22"
71467;2013-08-06 23:00:00;"USA";"2013";"Ter";"23"
71468;2013-08-06 23:20:00;"USA";"2013";"Ter";"23"
71469;2013-08-06 23:30:00;"USA";"2013";"Ter";"23"
71470;2013-08-06 23:30:00;"USA";"2013";"Ter";"23"
71471;2013-08-06 23:40:00;"USA";"2013";"Ter";"23"
71472;2013-08-06 23:40:00;"USA";"2013";"Ter";"23"
71473;1966-08-07 19:00:00;"CAN";"1966";"Dom";"19"
71474;1974-08-07 20:00:00;"USA";"1974";"Qua";"20"
71475;1975-08-07 21:30:00;"USA";"1975";"Qui";"21"
71476;1977-08-07 20:30:00;"USA";"1977";"Dom";"20"
71477;1977-08-07 21:44:00;"USA";"1977";"Dom";"21"
71478;1978-08-07 22:00:00;"USA";"1978";"Seg";"22"
71479;1980-08-07 01:00:00;"USA";"1980";"Qui";"01"
71480;1984-08-07 21:00:00;"USA";"1984";"Ter";"21"
71481;1988-08-07 15:30:00;"USA";"1988";"Dom";"15"
71482;1991-08-07 21:15:00;"USA";"1991";"Qua";"21"
71483;1994-08-07 17:00:00;"USA";"1994";"Dom";"17"
71484;1994-08-07 19:00:00;"AUS";"1994";"Dom";"19"
71485;1994-08-07 19:00:00;"AUS";"1994";"Dom";"19"
71486;1994-08-07 22:00:00;"USA";"1994";"Dom";"22"
71487;1994-08-07 22:30:00;"USA";"1994";"Dom";"22"
71488;1995-08-07 00:30:00;"USA";"1995";"Seg";"00"
71489;1995-08-07 12:00:00;"USA";"1995";"Seg";"12"
71490;1995-08-07 17:00:00;"USA";"1995";"Seg";"17"
71491;1996-08-07 23:00:00;"USA";"1996";"Qua";"23"
71492;1996-08-07 23:00:00;"USA";"1996";"Qua";"23"
71493;1997-08-07 17:07:00;"USA";"1997";"Qui";"17"
71494;1998-08-07 00:00:00;"USA";"1998";"Sex";"00"
71495;1998-08-07 00:00:00;"USA";"1998";"Sex";"00"
71496;1998-08-07 14:00:00;"USA";"1998";"Sex";"14"
71497;1998-08-07 19:00:00;"USA";"1998";"Sex";"19"
71498;1998-08-07 23:00:00;"GBR";"1998";"Sex";"23"
71499;1998-08-07 23:30:00;"IRL";"1998";"Sex";"23"
71500;1999-08-07 02:00:00;"USA";"1999";"Sáb";"02"
71501;1999-08-07 03:00:00;"USA";"1999";"Sáb";"03"
71502;1999-08-07 10:35:00;"USA";"1999";"Sáb";"10"
71503;1999-08-07 17:00:00;"USA";"1999";"Sáb";"17"
71504;1999-08-07 20:30:00;"USA";"1999";"Sáb";"20"
71505;1999-08-07 21:00:00;"USA";"1999";"Sáb";"21"
71506;1999-08-07 23:45:00;"USA";"1999";"Sáb";"23"
71507;2000-08-07 12:45:00;"USA";"2000";"Seg";"12"
71508;2000-08-07 21:00:00;"USA";"2000";"Seg";"21"
71509;2000-08-07 22:10:00;"USA";"2000";"Seg";"22"
71510;2001-08-07 00:40:00;"USA";"2001";"Ter";"00"
71511;2001-08-07 03:45:00;"USA";"2001";"Ter";"03"
71512;2001-08-07 04:00:00;"PRT";"2001";"Ter";"04"
71513;2001-08-07 15:00:00;"USA";"2001";"Ter";"15"
71514;2001-08-07 22:15:00;"USA";"2001";"Ter";"22"
71515;2001-08-07 22:20:00;"USA";"2001";"Ter";"22"
71516;2001-08-07 22:20:00;"USA";"2001";"Ter";"22"
71517;2001-08-07 23:00:00;"USA";"2001";"Ter";"23"
71518;2001-08-07 23:30:00;"CAN";"2001";"Ter";"23"
71519;2002-08-07 03:00:00;"USA";"2002";"Qua";"03"
71520;2002-08-07 12:00:00;"USA";"2002";"Qua";"12"
71521;2002-08-07 13:35:00;"USA";"2002";"Qua";"13"
71522;2002-08-07 19:30:00;"USA";"2002";"Qua";"19"
71523;2002-08-07 21:00:00;"USA";"2002";"Qua";"21"
71524;2002-08-07 21:40:00;"USA";"2002";"Qua";"21"
71525;2002-08-07 21:45:00;"USA";"2002";"Qua";"21"
71526;2002-08-07 22:10:00;"USA";"2002";"Qua";"22"
71527;2002-08-07 22:30:00;"USA";"2002";"Qua";"22"
71528;2002-08-07 22:34:00;"USA";"2002";"Qua";"22"
71529;2002-08-07 23:05:00;"USA";"2002";"Qua";"23"
71530;2002-08-07 23:20:00;"USA";"2002";"Qua";"23"
71531;2003-08-07 00:25:00;"USA";"2003";"Qui";"00"
71532;2003-08-07 00:27:00;"USA";"2003";"Qui";"00"
71533;2003-08-07 01:00:00;"USA";"2003";"Qui";"01"
71534;2003-08-07 01:30:00;"USA";"2003";"Qui";"01"
71535;2003-08-07 01:30:00;"SWE";"2003";"Qui";"01"
71536;2003-08-07 21:00:00;"USA";"2003";"Qui";"21"
71537;2003-08-07 21:20:00;"USA";"2003";"Qui";"21"
71538;2003-08-07 21:30:00;"IND";"2003";"Qui";"21"
71539;2003-08-07 22:00:00;"USA";"2003";"Qui";"22"
71540;2003-08-07 22:00:00;"USA";"2003";"Qui";"22"
71541;2003-08-07 22:15:00;"CAN";"2003";"Qui";"22"
