"year","country","value"
1990,"GBR",0.087355319
1991,"GBR",0.17423092199999998
1992,"GBR",0.260615159
1993,"GBR",0.519762001
1994,"GBR",1.0366091659999999
1995,"GBR",1.8951682840000001
1996,"GBR",4.123650336
1997,"GBR",7.3853989570000005
1998,"GBR",13.669983100000001
1999,"GBR",21.29363827
2000,"GBR",26.82175435
2001,"GBR",33.48109487
2002,"GBR",56.48
2003,"GBR",64.82
2004,"GBR",65.61
2005,"GBR",70.0
2006,"GBR",68.82
2007,"GBR",75.09
2008,"GBR",78.39
2009,"GBR",83.56
2010,"GBR",85.0
2011,"GBR",85.37999855
2012,"GBR",87.47999842
2013,"GBR",89.8441
2014,"GBR",91.61
2015,"GBR",92.0003
2016,"GBR",94.77580063
1990,"GEO",0.0
1991,"GEO",0
1992,"GEO",0
1993,"GEO",0
1994,"GEO",0
1995,"GEO",0.011836885
1996,"GEO",0.040065419
1997,"GEO",0.060930332999999996
1998,"GEO",0.10283095699999999
1999,"GEO",0.416343567
2000,"GEO",0.484746299
2001,"GEO",0.9923444359999999
2002,"GEO",1.58787563
2003,"GEO",2.558816481
2004,"GEO",3.886221354
2005,"GEO",6.079457629
2006,"GEO",7.526876845
2007,"GEO",8.26
2008,"GEO",10.01
2009,"GEO",20.07
2010,"GEO",26.9
2011,"GEO",31.52
2012,"GEO",36.94
2013,"GEO",43.3
2014,"GEO",44.0
2015,"GEO",47.56975964
2016,"GEO",50.00163739
1990,"GHA",0.0
1991,"GHA",0
1992,"GHA",0
1993,"GHA",0
1994,"GHA",0
1995,"GHA",0.000347918
1996,"GHA",0.005648763
1997,"GHA",0.027537542
1998,"GHA",0.032240443
1999,"GHA",0.10489546599999999
2000,"GHA",0.153615298
2001,"GHA",0.20000806
2002,"GHA",0.8302840340000001
2003,"GHA",1.193057911
2004,"GHA",1.716797704
2005,"GHA",1.831197461
2006,"GHA",2.723175973
2007,"GHA",3.85
2008,"GHA",4.27
2009,"GHA",5.44
2010,"GHA",7.8
2011,"GHA",9.0
2012,"GHA",10.6
2013,"GHA",15.0
2014,"GHA",25.51773743
2015,"GHA",31.44785241
2016,"GHA",34.66600065
1990,"GIB",0.0
1991,"GIB",0
1992,"GIB",0
1993,"GIB",0
1994,"GIB",0
1995,"GIB",0
1996,"GIB",0
1997,"GIB",2.662907268
1998,"GIB",4.1837943289999995
1999,"GIB",5.9369782970000005
2000,"GIB",19.13163812
2001,"GIB",21.17110944
2002,"GIB",23.67023975
2003,"GIB",28.32577979
2004,"GIB",32.88608261
2005,"GIB",39.07013088
2006,"GIB",45.29864751
2007,"GIB",51.61
2008,"GIB",58.0
2009,"GIB",65.07
2010,"GIB",65.0
2011,"GIB",65.0
2012,"GIB",65.017
2013,"GIB",0
2014,"GIB",0
2015,"GIB",0
2016,"GIB",94.44447158
1990,"GIN",0.0
1991,"GIN",0
1992,"GIN",0
1993,"GIN",0
1994,"GIN",0.00013831799999999999
1995,"GIN",0.0006685889999999999
1996,"GIN",0.0019489420000000002
1997,"GIN",0.0038031090000000003
1998,"GIN",0.006203369
1999,"GIN",0.060808919
2000,"GIN",0.09542492400000001
2001,"GIN",0.17554186800000002
2002,"GIN",0.402022749
2003,"GIN",0.450960371
2004,"GIN",0.5088193320000001
2005,"GIN",0.542254181
2006,"GIN",0.637492123
2007,"GIN",0.7800252790000001
2008,"GIN",0.92
2009,"GIN",0.94
2010,"GIN",1.0
2011,"GIN",2.0
2012,"GIN",3.1
2013,"GIN",4.5
2014,"GIN",6.4
2015,"GIN",8.2
2016,"GIN",9.8
1990,"GMB",0.0
1991,"GMB",0
1992,"GMB",0
1993,"GMB",0
1994,"GMB",0
1995,"GMB",0.009217541
1996,"GMB",0.03550736
1997,"GMB",0.051311347
1998,"GMB",0.206094461
1999,"GMB",0.715827015
2000,"GMB",0.9217949190000001
2001,"GMB",1.336791166
2002,"GMB",1.7967798830000001
2003,"GMB",2.4367811930000003
2004,"GMB",3.3080034780000003
2005,"GMB",3.7990011389999996
2006,"GMB",5.2376911580000005
2007,"GMB",6.205037419
2008,"GMB",6.88
2009,"GMB",7.63
2010,"GMB",9.2
2011,"GMB",10.8703
2012,"GMB",12.44922872
2013,"GMB",14.0
2014,"GMB",15.56
2015,"GMB",16.5
2016,"GMB",18.5
1990,"GNB",0.0
1991,"GNB",0
1992,"GNB",0
1993,"GNB",0
1994,"GNB",0
1995,"GNB",0
1996,"GNB",0
1997,"GNB",0.016389063
1998,"GNB",0.024060421000000002
1999,"GNB",0.117702448
2000,"GNB",0.23010317100000002
2001,"GNB",0.299569145
2002,"GNB",1.022993234
2003,"GNB",1.3541974780000001
2004,"GNB",1.808142203
2005,"GNB",1.901365316
2006,"GNB",2.057196705
2007,"GNB",2.206302237
2008,"GNB",2.354888711
2009,"GNB",2.3032805919999997
2010,"GNB",2.45
2011,"GNB",2.6719999999999997
2012,"GNB",2.8939906210000004
2013,"GNB",3.1
2014,"GNB",3.32
2015,"GNB",3.540706917
2016,"GNB",3.7614138319999997
1990,"GNQ",0.0
1991,"GNQ",0
1992,"GNQ",0
1993,"GNQ",0
1994,"GNQ",0
1995,"GNQ",0
1996,"GNQ",0
1997,"GNQ",0.041462292000000005
1998,"GNQ",0.094423774
1999,"GNQ",0.097415945
2000,"GNQ",0.132354665
2001,"GNQ",0.16526042300000002
2002,"GNQ",0.321197997
2003,"GNQ",0.5205242720000001
2004,"GNQ",0.843930285
2005,"GNQ",1.149789671
2006,"GNQ",1.279193596
2007,"GNQ",1.557123059
2008,"GNQ",1.82
2009,"GNQ",2.13
2010,"GNQ",6.0
2011,"GNQ",11.5
2012,"GNQ",13.94318219
2013,"GNQ",16.4
2014,"GNQ",18.86
2015,"GNQ",21.31999999
2016,"GNQ",23.77999997
1990,"GRC",0.0
1991,"GRC",0.048788803
1992,"GRC",0.048291602
1993,"GRC",0.191062242
1994,"GRC",0.378174312
1995,"GRC",0.749616477
1996,"GRC",1.395360779
1997,"GRC",1.849634688
1998,"GRC",3.221821786
1999,"GRC",6.877292144
2000,"GRC",9.138837308
2001,"GRC",10.93502581
2002,"GRC",14.67
2003,"GRC",17.8
2004,"GRC",21.42
2005,"GRC",24.0
2006,"GRC",32.25
2007,"GRC",35.88
2008,"GRC",38.2
2009,"GRC",42.4
2010,"GRC",44.4
2011,"GRC",51.64999517
2012,"GRC",55.06999344
2013,"GRC",59.8663
2014,"GRC",63.21
2015,"GRC",66.835
2016,"GRC",69.08791547
1960,"GRD",0.0
1961,"GRD",0
1962,"GRD",0
1963,"GRD",0
1964,"GRD",0
1965,"GRD",0.0
1966,"GRD",0
1967,"GRD",0
1968,"GRD",0
1969,"GRD",0
1970,"GRD",0.0
1971,"GRD",0
1972,"GRD",0
1973,"GRD",0
1974,"GRD",0
1975,"GRD",0.0
1976,"GRD",0.0
1977,"GRD",0.0
1978,"GRD",0.0
1979,"GRD",0.0
1980,"GRD",0.0
1981,"GRD",0.0
1982,"GRD",0.0
1983,"GRD",0.0
1984,"GRD",0.0
1985,"GRD",0.0
1986,"GRD",0.0
1987,"GRD",0.0
1988,"GRD",0.0
1989,"GRD",0.0
1990,"GRD",0.0
1991,"GRD",0.0
1992,"GRD",0.0
1993,"GRD",0.0
1994,"GRD",0.0
1995,"GRD",0.0
1996,"GRD",0.298032982
1997,"GRD",0.990883868
1998,"GRD",1.484854484
1999,"GRD",2.4731661469999997
2000,"GRD",4.063907991000001
2001,"GRD",5.128103982
2002,"GRD",14.75884055
2003,"GRD",18.64518218
2004,"GRD",19.57062058
2005,"GRD",20.48780488
2006,"GRD",21.39599117
2007,"GRD",22.29
2008,"GRD",23.18
2009,"GRD",24.05
2010,"GRD",27.0
2011,"GRD",30.0
2012,"GRD",32.0
2013,"GRD",35.0
2014,"GRD",51.6
2015,"GRD",53.81
2016,"GRD",55.85640782
1990,"GRL",0.0
1991,"GRL",0
1992,"GRL",0
1993,"GRL",0
1994,"GRL",0.064712121
1995,"GRL",0.053940342
1996,"GRL",1.796719191
1997,"GRL",7.9545046820000005
1998,"GRL",14.65444717
1999,"GRL",21.60261331
2000,"GRL",31.74781123
2001,"GRL",35.46413689
2002,"GRL",44.15478903
2003,"GRL",54.53425983
2004,"GRL",56.09901476
2005,"GRL",57.703404500000005
2006,"GRL",59.36168727
2007,"GRL",61.07
2008,"GRL",62.82
2009,"GRL",62.83
2010,"GRL",63.0
2011,"GRL",64.0
2012,"GRL",64.8960101
2013,"GRL",65.8
2014,"GRL",66.7
2015,"GRL",67.60044348
2016,"GRL",68.50087368
1990,"GTM",0.0
1991,"GTM",0
1992,"GTM",0
1993,"GTM",0
1994,"GTM",0
1995,"GTM",0.002998005
1996,"GTM",0.019534871000000002
1997,"GTM",0.095476021
1998,"GTM",0.466590444
1999,"GTM",0.592652945
2000,"GTM",0.712332905
2001,"GTM",1.738201782
2002,"GTM",3.39174627
2003,"GTM",4.548854908
2004,"GTM",5.1
2005,"GTM",5.7
2006,"GTM",6.5
2007,"GTM",7.3
2008,"GTM",8.3
2009,"GTM",9.3
2010,"GTM",10.5
2011,"GTM",12.3
2012,"GTM",16.0
2013,"GTM",19.7
2014,"GTM",23.4
2015,"GTM",28.80594156
2016,"GTM",34.50932609
1990,"GUM",0.0
1991,"GUM",0
1992,"GUM",0
1993,"GUM",0
1994,"GUM",0.34845391
1995,"GUM",0.659530909
1996,"GUM",1.356106888
1997,"GUM",2.344571647
1998,"GUM",4.50128419
1999,"GUM",8.497176323
2000,"GUM",16.11312704
2001,"GUM",25.38022753
2002,"GUM",31.19229426
2003,"GUM",33.71668179
2004,"GUM",36.16178784
2005,"GUM",38.55987756
2006,"GUM",43.851442999999996
2007,"GUM",46.15047362
2008,"GUM",48.41870215
2009,"GUM",50.64202838
2010,"GUM",54.04
2011,"GUM",57.7
2012,"GUM",61.53415931
2013,"GUM",65.4
2014,"GUM",69.27
2015,"GUM",73.13999995
2016,"GUM",77.00999989
1990,"GUY",0.0
1991,"GUY",0
1992,"GUY",0
1993,"GUY",0
1994,"GUY",0
1995,"GUY",0
1996,"GUY",0.065854115
1997,"GUY",0.131828033
1998,"GUY",0.26408811
1999,"GUY",3.966354735
2000,"GUY",6.611491566000001
2001,"GUY",13.2069865
2002,"GUY",0
2003,"GUY",0
2004,"GUY",0
2005,"GUY",0
2006,"GUY",0
2007,"GUY",13.8
2008,"GUY",18.2
2009,"GUY",23.9
2010,"GUY",29.9
2011,"GUY",30.0
2012,"GUY",30.5
2013,"GUY",31.0
2014,"GUY",32.0
2015,"GUY",34.0
2016,"GUY",35.66
1990,"HIC",0.26393635453073894
1991,"HIC",0.462499303720122
1992,"HIC",0.719898539369165
1993,"HIC",1.00359744486168
1994,"HIC",2.0079493957503898
1995,"HIC",3.68061278216208
1996,"HIC",6.7021150606576
1997,"HIC",10.5701490322935
1998,"HIC",15.868878851402302
1999,"HIC",22.9073035395817
2000,"HIC",30.6894004087175
2001,"HIC",36.7567907415065
2002,"HIC",45.225699388201
2003,"HIC",49.933772378187
2004,"HIC",55.0883636767408
2005,"HIC",58.7820140901371
2006,"HIC",61.473182048469496
2007,"HIC",66.8903955086149
2008,"HIC",68.9804592013582
2009,"HIC",70.1901632072113
2010,"HIC",72.2804139793796
2011,"HIC",72.8194568569125
2012,"HIC",75.5250102380012
2013,"HIC",76.8427573535915
2014,"HIC",78.4722833382787
2015,"HIC",80.01466401248359
2016,"HIC",81.9677147310856
1990,"HKG",0.0
1991,"HKG",0.12095544400000001
1992,"HKG",0.8495278829999999
1993,"HKG",1.3345680309999999
1994,"HKG",2.784198266
1995,"HKG",3.2186356430000003
1996,"HKG",4.748838672
1997,"HKG",10.51875705
1998,"HKG",14.54597958
1999,"HKG",21.23068197
2000,"HKG",27.82776068
2001,"HKG",38.67140323
2002,"HKG",43.08238303
2003,"HKG",52.20004335
2004,"HKG",56.39988039
2005,"HKG",56.9
2006,"HKG",60.8
2007,"HKG",64.8
2008,"HKG",66.7
2009,"HKG",69.4
2010,"HKG",72.0
2011,"HKG",72.2
2012,"HKG",72.9
2013,"HKG",74.2
2014,"HKG",79.86627043
2015,"HKG",84.94835296
2016,"HKG",87.30034325
1990,"HND",0.0
1991,"HND",0
1992,"HND",0
1993,"HND",0
1994,"HND",0
1995,"HND",0.036775252
1996,"HND",0.043711245999999995
1997,"HND",0.170996468
1998,"HND",0.301247214
1999,"HND",0.573575476
2000,"HND",1.203855999
2001,"HND",1.415281931
2002,"HND",2.597402597
2003,"HND",4.8
2004,"HND",5.6
2005,"HND",6.5
2006,"HND",7.8
2007,"HND",9.4
2008,"HND",9.6
2009,"HND",9.8
2010,"HND",11.09
2011,"HND",15.9
2012,"HND",18.12
2013,"HND",17.8
2014,"HND",19.08
2015,"HND",27.61981381
2016,"HND",30.0
1990,"HPC",0.0
1991,"HPC",0
1992,"HPC",0
1993,"HPC",0
1994,"HPC",0
1995,"HPC",0
1996,"HPC",0.00872764468080228
1997,"HPC",0.0238956294754446
1998,"HPC",0.0437385608127083
1999,"HPC",0.10645985420902
2000,"HPC",0.173378289281725
2001,"HPC",0.25762253499391197
2002,"HPC",0.395052416286156
2003,"HPC",0.6044119629164001
2004,"HPC",0.9145670472368871
2005,"HPC",1.2134473852023
2006,"HPC",1.55789561392973
2007,"HPC",2.4266206499026404
2008,"HPC",2.52728328628858
2009,"HPC",3.1533333349317796
2010,"HPC",4.929978865243281
2011,"HPC",5.40863310644457
2012,"HPC",6.684817620520871
2013,"HPC",8.144383999315469
2014,"HPC",10.459854318434699
2015,"HPC",13.142045073682599
2016,"HPC",15.667875847299
1990,"HRV",0.0
1991,"HRV",0
1992,"HRV",0
1993,"HRV",0.097213389
1994,"HRV",0.268318997
1995,"HRV",0.51402859
1996,"HRV",0.8589823679999999
1997,"HRV",1.7296093119999998
1998,"HRV",3.273220279
1999,"HRV",4.405359119
2000,"HRV",6.644882544
2001,"HRV",11.55857318
2002,"HRV",17.76
2003,"HRV",22.75
2004,"HRV",30.91
2005,"HRV",33.14
2006,"HRV",37.98
2007,"HRV",41.44
2008,"HRV",44.24
2009,"HRV",50.58
2010,"HRV",56.55
2011,"HRV",57.78997899
2012,"HRV",61.93997315
2013,"HRV",66.7476
2014,"HRV",68.57
2015,"HRV",69.8031
2016,"HRV",72.69730605
1990,"HTI",0.0
1991,"HTI",0
1992,"HTI",0
1993,"HTI",0
1994,"HTI",0
1995,"HTI",0
1996,"HTI",0.007484253000000001
1997,"HTI",0
1998,"HTI",0.023999477
1999,"HTI",0.070658478
2000,"HTI",0.231270715
2001,"HTI",0.340832326
2002,"HTI",0.8934329879999999
2003,"HTI",1.6473583459999999
2004,"HTI",5.4012619079999995
2005,"HTI",6.376201635
2006,"HTI",6.796000481
2007,"HTI",7.2
2008,"HTI",7.6
2009,"HTI",8.1
2010,"HTI",8.37
2011,"HTI",9.0
2012,"HTI",9.8
2013,"HTI",10.6
2014,"HTI",11.4
2015,"HTI",12.1977
2016,"HTI",12.23260161
1990,"HUN",0.0
1991,"HUN",0.00338263
1992,"HUN",0.048353420999999994
1993,"HUN",0.193414395
1994,"HUN",0.483580975
1995,"HUN",0.6774860540000001
1996,"HUN",0.9692395359999999
1997,"HUN",1.9424498719999999
1998,"HUN",3.894643278
1999,"HUN",5.857840749
2000,"HUN",6.999676351000001
2001,"HUN",14.5285543
2002,"HUN",16.67
2003,"HUN",21.63
2004,"HUN",27.74
2005,"HUN",38.97
2006,"HUN",47.06
2007,"HUN",53.3
2008,"HUN",61.0
2009,"HUN",62.0
2010,"HUN",65.0
2011,"HUN",68.01998789
2012,"HUN",70.57999815
2013,"HUN",72.6439
2014,"HUN",75.65319745
2015,"HUN",72.8347
2016,"HUN",79.25940132
1990,"IBD",0.0
1991,"IBD",0
1992,"IBD",0
1993,"IBD",0.00815959376769738
1994,"IBD",0.0191657265371739
1995,"IBD",0.0514375127701289
1996,"IBD",0.11051100822074499
1997,"IBD",0.21892805007891897
1998,"IBD",0.49519025915102294
1999,"IBD",0.9708313796906809
2000,"IBD",1.87756877994975
2001,"IBD",2.7002125559718997
2002,"IBD",4.514161862241231
2003,"IBD",5.79683902665516
2004,"IBD",7.41443974383837
2005,"IBD",8.724430869994679
2006,"IBD",10.570530875850698
2007,"IBD",13.797825527058402
2008,"IBD",17.0265292502638
2009,"IBD",20.3898845779212
2010,"IBD",24.940791657230395
2011,"IBD",28.4445791256318
2012,"IBD",32.209388192285104
2013,"IBD",35.3055113240245
2014,"IBD",38.9214654355838
2015,"IBD",42.8534946467155
2016,"IBD",46.010838840602595
1990,"IBT",0.0
1991,"IBT",0
1992,"IBT",0
1993,"IBT",0
1994,"IBT",0.0185798718688936
1995,"IBT",0.0461605665040218
1996,"IBT",0.0933865600815982
1997,"IBT",0.17975483268913395
1998,"IBT",0.403056619729324
1999,"IBT",0.782473996652322
2000,"IBT",1.56678714317856
2001,"IBT",2.19752261224998
2002,"IBT",3.6811742318224
2003,"IBT",4.79885585205437
2004,"IBT",6.14409903831382
2005,"IBT",7.26719389851479
2006,"IBT",8.90218681471729
2007,"IBT",11.4903428778346
2008,"IBT",14.141635013916499
2009,"IBT",16.8901892313214
2010,"IBT",20.626836453353
2011,"IBT",23.4855836231742
2012,"IBT",26.6565107719799
2013,"IBT",29.354135706473198
2014,"IBT",32.738018505381305
2015,"IBT",36.357043418042295
2016,"IBT",39.275105943556206
1990,"IDA",0.0
1991,"IDA",0
1992,"IDA",0
1993,"IDA",0
1994,"IDA",0
1995,"IDA",0
1996,"IDA",0.00587320796317553
1997,"IDA",0.0181679187630869
1998,"IDA",0.0353752819442679
1999,"IDA",0.0777854416894058
2000,"IDA",0.16650953078169198
2001,"IDA",0.38582668870908604
2002,"IDA",0.714071848468398
2003,"IDA",1.27675705694465
2004,"IDA",1.7001888696549698
2005,"IDA",2.21100032452789
2006,"IDA",2.93174835974065
2007,"IDA",3.72981334252153
2008,"IDA",4.24252177370966
2009,"IDA",5.026951483826349
2010,"IDA",6.542364817763339
2011,"IDA",7.51157908409219
2012,"IDA",9.010179574922839
2013,"IDA",10.7915857642486
2014,"IDA",13.700599932024
2015,"IDA",16.6156736422906
2016,"IDA",19.0708750800385
1990,"IDB",0.0
1991,"IDB",0
1992,"IDB",0
1993,"IDB",0
1994,"IDB",0
1995,"IDB",0
1996,"IDB",0.00709664206265008
1997,"IDB",0.025515437815878998
1998,"IDB",0.04499245048816299
1999,"IDB",0.0828890633777483
2000,"IDB",0
2001,"IDB",0.73069452648112
2002,"IDB",1.43248292920595
2003,"IDB",2.76083903271663
2004,"IDB",3.56251217578133
2005,"IDB",4.519465472606299
2006,"IDB",5.5885475343455395
2007,"IDB",6.360702095071031
2008,"IDB",7.11042534284968
2009,"IDB",8.0970579854709
2010,"IDB",9.54438210309231
2011,"IDB",11.209023115388
2012,"IDB",13.160254644881801
2013,"IDB",15.2804658314379
2014,"IDB",17.597419118276502
2015,"IDB",21.0118575821826
2016,"IDB",22.9971255692821
1990,"IDN",0.0
1991,"IDN",0
1992,"IDN",0
1993,"IDN",0
1994,"IDN",0.0010597439999999998
1995,"IDN",0.026109477000000002
1996,"IDN",0.056623989000000007
1997,"IDN",0.19491026399999997
1998,"IDN",0.255306646
1999,"IDN",0.444415936
2000,"IDN",0.925563864
2001,"IDN",2.0186138590000002
2002,"IDN",2.134135733
2003,"IDN",2.38701978
2004,"IDN",2.600285876
2005,"IDN",3.602024763
2006,"IDN",4.764813134
2007,"IDN",5.786274729
2008,"IDN",7.917479385
2009,"IDN",6.92
2010,"IDN",10.92
2011,"IDN",12.28
2012,"IDN",14.52
2013,"IDN",14.94
2014,"IDN",17.14
2015,"IDN",21.97606771
2016,"IDN",25.36630059
1990,"IDX",0.0
1991,"IDX",0
1992,"IDX",0
1993,"IDX",0
1994,"IDX",0
1995,"IDX",0
1996,"IDX",0
1997,"IDX",0.0138454233942578
1998,"IDX",0.0298955289826089
1999,"IDX",0.075113784616388
2000,"IDX",0.139682618960854
2001,"IDX",0.21103387654515698
2002,"IDX",0.349689793980292
2003,"IDX",0.5283094501832629
2004,"IDX",0.763281566241367
2005,"IDX",1.0443761641959999
2006,"IDX",1.5058800806881398
2007,"IDX",2.41041528354018
2008,"IDX",2.73355055169658
2009,"IDX",3.41230572959004
2010,"IDX",5.02349184570946
2011,"IDX",5.644466482677269
2012,"IDX",6.9140359894589505
2013,"IDX",8.55000271773144
2014,"IDX",11.754199788078301
2015,"IDX",14.4209129188781
2016,"IDX",17.1116105868997
1990,"IND",0.0
1991,"IND",0
1992,"IND",0.000111308
1993,"IND",0.000218176
1994,"IND",0.001069562
1995,"IND",0.026228879
1996,"IND",0.046333977
1997,"IND",0.07076784900000001
1998,"IND",0.139027329
1999,"IND",0.273224277
2000,"IND",0.52753245
2001,"IND",0.660146377
2002,"IND",1.5378755819999999
2003,"IND",1.6864899709999999
2004,"IND",1.976136492
2005,"IND",2.388075
2006,"IND",2.805499865
2007,"IND",3.95
2008,"IND",4.38
2009,"IND",5.12
2010,"IND",7.5
2011,"IND",10.07
2012,"IND",12.58006091
2013,"IND",15.1
2014,"IND",21.0
2015,"IND",26.0
2016,"IND",29.54716289
1990,"IRL",0.0
1991,"IRL",0.056796044000000004
1992,"IRL",0.169686377
1993,"IRL",0.281141005
1994,"IRL",0.5583772220000001
1995,"IRL",1.108386328
1996,"IRL",2.1993018319999997
1997,"IRL",4.08825507
1998,"IRL",8.096010043
1999,"IRL",10.93380859
2000,"IRL",17.85046724
2001,"IRL",23.13881219
2002,"IRL",25.85
2003,"IRL",34.31
2004,"IRL",36.99
2005,"IRL",41.61
2006,"IRL",54.82
2007,"IRL",61.15832455
2008,"IRL",65.34
2009,"IRL",67.38
2010,"IRL",69.85
2011,"IRL",74.88997297
2012,"IRL",76.91999254
2013,"IRL",78.2477
2014,"IRL",79.69
2015,"IRL",80.1224
2016,"IRL",82.1697
1990,"IRN",0.0
1991,"IRN",0
1992,"IRN",0
1993,"IRN",0
1994,"IRN",0.00040833199999999997
1995,"IRN",0.004179752
1996,"IRN",0.01582608
1997,"IRN",0.046756094000000005
1998,"IRN",0.099815221
1999,"IRN",0.378569095
2000,"IRN",0.93419002
2001,"IRN",1.484221332
2002,"IRN",4.626175115
2003,"IRN",6.933721952999999
2004,"IRN",7.49
2005,"IRN",8.1
2006,"IRN",8.76
2007,"IRN",9.47
2008,"IRN",12.02
2009,"IRN",13.8
2010,"IRN",15.9
2011,"IRN",19.0
2012,"IRN",22.73
2013,"IRN",29.95
2014,"IRN",39.35
2015,"IRN",45.33497588
2016,"IRN",53.22677263
1990,"IRQ",0.0
1991,"IRQ",0
1992,"IRQ",0
1993,"IRQ",0
1994,"IRQ",0
1995,"IRQ",0
1996,"IRQ",0
1997,"IRQ",0
1998,"IRQ",0
1999,"IRQ",0
2000,"IRQ",0
2001,"IRQ",0.1
2002,"IRQ",0.5
2003,"IRQ",0.6
2004,"IRQ",0.9
2005,"IRQ",0.9
2006,"IRQ",0.9523442440000001
2007,"IRQ",0.93
2008,"IRQ",1.0
2009,"IRQ",1.06
2010,"IRQ",2.5
2011,"IRQ",5.0
2012,"IRQ",7.1
2013,"IRQ",9.2
2014,"IRQ",13.21
2015,"IRQ",17.22
2016,"IRQ",21.23
1990,"ISL",0.0
1991,"ISL",0.505129002
1992,"ISL",1.53916008
1993,"ISL",2.667825265
1994,"ISL",6.794811784
1995,"ISL",11.2158757
1996,"ISL",14.80647932
1997,"ISL",27.47886875
1998,"ISL",36.2642065
1999,"ISL",41.29456671
2000,"ISL",44.47053382
2001,"ISL",49.39299537
2002,"ISL",79.12
2003,"ISL",83.14
2004,"ISL",83.88
2005,"ISL",87.0
2006,"ISL",89.51
2007,"ISL",90.6
2008,"ISL",91.0
2009,"ISL",93.0
2010,"ISL",93.39
2011,"ISL",94.8196868
2012,"ISL",96.20979955
2013,"ISL",96.5468
2014,"ISL",98.16
2015,"ISL",98.2
2016,"ISL",98.2400163
1990,"ISR",0.110773866
1991,"ISR",0.2146241
1992,"ISR",0.310579197
1993,"ISR",0.39883333299999996
1994,"ISR",0.57696646
1995,"ISR",0.93042297
1996,"ISR",2.1683676
1997,"ISR",4.399405482
1998,"ISR",10.30706995
1999,"ISR",13.43612191
2000,"ISR",20.87379
2001,"ISR",17.37862386
2002,"ISR",17.76459906
2003,"ISR",19.59339366
2004,"ISR",22.77048553
2005,"ISR",25.19404242
2006,"ISR",27.88107446
2007,"ISR",48.12806219
2008,"ISR",59.39
2009,"ISR",63.12
2010,"ISR",67.5
2011,"ISR",68.87387799
2012,"ISR",70.8
2013,"ISR",70.25031195
2014,"ISR",75.01775316
2015,"ISR",77.35208966
2016,"ISR",79.77879126
1990,"ITA",0.017544562
1991,"ITA",0.035063256
1992,"ITA",0.070053433
1993,"ITA",0.122462053
1994,"ITA",0.19230461899999998
1995,"ITA",0.524412787
1996,"ITA",1.023289903
1997,"ITA",2.276737834
1998,"ITA",4.558519565
1999,"ITA",14.37841019
2000,"ITA",23.11087424
2001,"ITA",27.22211698
2002,"ITA",28.04
2003,"ITA",29.04
2004,"ITA",33.24
2005,"ITA",35.0
2006,"ITA",37.99
2007,"ITA",40.79
2008,"ITA",44.53
2009,"ITA",48.83
2010,"ITA",53.68
2011,"ITA",54.3899983
2012,"ITA",55.82999799
2013,"ITA",58.4593
2014,"ITA",55.63846022
2015,"ITA",58.14173496
2016,"ITA",61.32425277
1990,"JAM",0.0
1991,"JAM",0
1992,"JAM",0
1993,"JAM",0
1994,"JAM",0.036817103999999996
1995,"JAM",0.109487986
1996,"JAM",0.591145842
1997,"JAM",0.7977974409999999
1998,"JAM",1.978726318
1999,"JAM",2.355688556
2000,"JAM",3.1157780269999997
2001,"JAM",3.8630203869999997
2002,"JAM",6.1
2003,"JAM",7.8
2004,"JAM",10.0
2005,"JAM",12.8
2006,"JAM",16.4
2007,"JAM",21.1
2008,"JAM",23.6
2009,"JAM",24.3
2010,"JAM",27.67
2011,"JAM",37.43861341
2012,"JAM",33.79
2013,"JAM",37.1
2014,"JAM",40.4027351
2015,"JAM",42.22122119
2016,"JAM",45.0
1990,"JOR",0.0
1991,"JOR",0
1992,"JOR",0
1993,"JOR",0
1994,"JOR",0
1995,"JOR",0.02323392
1996,"JOR",0.044938549
1997,"JOR",0.599341106
1998,"JOR",1.305888264
1999,"JOR",2.526965353
2000,"JOR",2.623275422
2001,"JOR",4.705719581
2002,"JOR",6.0255324120000004
2003,"JOR",8.466005016
2004,"JOR",11.65874137
2005,"JOR",12.93285205
2006,"JOR",13.86710879
2007,"JOR",20.0
2008,"JOR",23.0
2009,"JOR",26.0
2010,"JOR",27.2
2011,"JOR",34.9
2012,"JOR",37.0
2013,"JOR",41.4
2014,"JOR",46.2
2015,"JOR",60.11438269
2016,"JOR",62.30219257
1990,"JPN",0.020293683
1991,"JPN",0.040438041
1992,"JPN",0.096678025
1993,"JPN",0.401277526
1994,"JPN",0.7996842909999999
1995,"JPN",1.5943631480000002
1996,"JPN",4.372981968
1997,"JPN",9.16307714
1998,"JPN",13.41404088
1999,"JPN",21.39129031
2000,"JPN",29.99074036
2001,"JPN",38.53206086
2002,"JPN",46.59420112
2003,"JPN",48.43526589
2004,"JPN",62.39392963
2005,"JPN",66.92106609999999
2006,"JPN",68.68527032
2007,"JPN",74.3
2008,"JPN",75.4
2009,"JPN",78.0
2010,"JPN",78.21
2011,"JPN",79.05411352
2012,"JPN",79.4964
2013,"JPN",88.21942891
2014,"JPN",89.10683302
2015,"JPN",91.05802839
2016,"JPN",92.0
1990,"KAZ",0.0
1991,"KAZ",0
1992,"KAZ",0
1993,"KAZ",0
1994,"KAZ",0.000521079
1995,"KAZ",0.011302355
1996,"KAZ",0.031824512
1997,"KAZ",0.064596754
1998,"KAZ",0.131069604
1999,"KAZ",0.464277218
