"year","country","value"
1997,"BEL",8.956000328063961
1998,"BEL",9.32199954986572
1999,"BEL",8.64900016784668
2000,"BEL",6.58599996566772
2001,"BEL",6.17799997329712
2002,"BEL",6.90999984741211
2003,"BEL",7.67999982833862
2004,"BEL",7.36299991607666
2005,"BEL",8.439999580383299
2006,"BEL",8.24600028991699
2007,"BEL",7.45800018310547
2008,"BEL",6.97599983215332
2009,"BEL",7.90799999237061
2010,"BEL",8.29199981689453
2011,"BEL",7.139999866485599
2012,"BEL",7.54199981689453
2013,"BEL",8.425000190734862
2014,"BEL",8.52299976348877
2015,"BEL",8.48200035095215
2016,"BEL",8.25599956512451
1991,"BEN",0.862999975681305
1992,"BEN",1.5099999904632602
1993,"BEN",1.20700001716614
1994,"BEN",1.1269999742507901
1995,"BEN",0.935999989509583
1996,"BEN",0.800999999046326
1997,"BEN",0.893999993801117
1998,"BEN",1.01699995994568
1999,"BEN",0.894999980926514
2000,"BEN",0.7979999780654911
2001,"BEN",0.7210000157356259
2002,"BEN",0.6899999976158139
2003,"BEN",1.1809999942779499
2004,"BEN",0.754999995231628
2005,"BEN",0.892000019550323
2006,"BEN",1.01199996471405
2007,"BEN",1.04100000858307
2008,"BEN",1.07299995422363
2009,"BEN",1.10699999332428
2010,"BEN",1.03999996185303
2011,"BEN",1.03999996185303
2012,"BEN",1.0429999828338599
2013,"BEN",1.0460000038147
2014,"BEN",1.0429999828338599
2015,"BEN",1.01999998092651
2016,"BEN",1.00499999523163
1991,"BFA",2.75600004196167
1992,"BFA",2.35999989509583
1993,"BFA",3.12700009346008
1994,"BFA",2.5999999046325697
1995,"BFA",2.5699999332428
1996,"BFA",2.45700001716614
1997,"BFA",2.34800004959106
1998,"BFA",2.5
1999,"BFA",2.49799990653992
2000,"BFA",2.7409999370575
2001,"BFA",2.3880000114440896
2002,"BFA",3.2550001144409197
2003,"BFA",2.4000000953674303
2004,"BFA",3.2160000801086404
2005,"BFA",4.0
2006,"BFA",2.32999992370605
2007,"BFA",3.29999995231628
2008,"BFA",3.30599999427795
2009,"BFA",3.28200006484985
2010,"BFA",3.3159999847412096
2011,"BFA",3.29800009727478
2012,"BFA",3.29299998283386
2013,"BFA",3.2899999618530296
2014,"BFA",3.26900005340576
2015,"BFA",3.0840001106262203
2016,"BFA",2.98499989509583
1991,"BGD",2.2000000476837203
1992,"BGD",3.7899999618530296
1993,"BGD",2.36899995803833
1994,"BGD",2.8840000629425
1995,"BGD",3.6040000915527304
1996,"BGD",2.50999999046326
1997,"BGD",5.05999994277954
1998,"BGD",2.7290000915527304
1999,"BGD",4.603000164031981
2000,"BGD",3.2699999809265097
2001,"BGD",3.31299996376038
2002,"BGD",3.35999989509583
2003,"BGD",4.32000017166138
2004,"BGD",4.45499992370605
2005,"BGD",4.25
2006,"BGD",4.46099996566772
2007,"BGD",3.9560000896453897
2008,"BGD",3.0460000038147004
2009,"BGD",5.0
2010,"BGD",4.53000020980835
2011,"BGD",4.5019998550414995
2012,"BGD",4.47499990463257
2013,"BGD",4.26000022888184
2014,"BGD",4.23899984359741
2015,"BGD",4.1230001449585005
2016,"BGD",4.06599998474121
1991,"BGR",18.3700008392334
1992,"BGR",13.7790002822876
1993,"BGR",21.3999996185303
1994,"BGR",20.0
1995,"BGR",15.6999998092651
1996,"BGR",13.5
1997,"BGR",13.6999998092651
1998,"BGR",12.1999998092651
1999,"BGR",14.1000003814697
2000,"BGR",16.2180004119873
2001,"BGR",19.9209995269775
2002,"BGR",18.1100006103516
2003,"BGR",13.7329998016357
2004,"BGR",12.036999702453599
2005,"BGR",10.083000183105499
2006,"BGR",8.95100021362305
2007,"BGR",6.877999782562259
2008,"BGR",5.610000133514401
2009,"BGR",6.81699991226196
2010,"BGR",10.2790002822876
2011,"BGR",11.2600002288818
2012,"BGR",12.270000457763699
2013,"BGR",12.940999984741199
2014,"BGR",11.423999786377001
2015,"BGR",9.14299964904785
2016,"BGR",8.00100040435791
1991,"BHR",1.36300003528595
1992,"BHR",1.35899996757507
1993,"BHR",1.35000002384186
1994,"BHR",1.33500003814697
1995,"BHR",1.33000004291534
1996,"BHR",1.33899998664856
1997,"BHR",1.4069999456405602
1998,"BHR",1.4179999828338603
1999,"BHR",1.4259999990463301
2000,"BHR",1.4210000038147
2001,"BHR",1.43599998950958
2002,"BHR",1.38800001144409
2003,"BHR",1.38900005817413
2004,"BHR",1.3789999485015902
2005,"BHR",1.3450000286102302
2006,"BHR",1.36600005626678
2007,"BHR",1.36099994182587
2008,"BHR",1.3370000123977699
2009,"BHR",1.30499994754791
2010,"BHR",1.12999999523163
2011,"BHR",1.23000001907349
2012,"BHR",1.20000004768372
2013,"BHR",1.1970000267028797
2014,"BHR",1.18900001049042
2015,"BHR",1.23000001907349
2016,"BHR",1.28100001811981
1991,"BHS",12.3000001907349
1992,"BHS",14.8000001907349
1993,"BHS",13.1000003814697
1994,"BHS",13.8299999237061
1995,"BHS",11.1000003814697
1996,"BHS",11.5
1997,"BHS",9.80000019073486
1998,"BHS",7.650000095367429
1999,"BHS",7.800000190734861
2000,"BHS",7.604000091552731
2001,"BHS",6.900000095367429
2002,"BHS",9.10000038146973
2003,"BHS",10.8400001525879
2004,"BHS",10.1999998092651
2005,"BHS",10.1999998092651
2006,"BHS",7.599999904632571
2007,"BHS",7.880000114440921
2008,"BHS",8.18000030517578
2009,"BHS",14.25
2010,"BHS",14.3299999237061
2011,"BHS",14.520000457763699
2012,"BHS",14.020000457763699
2013,"BHS",16.2000007629395
2014,"BHS",16.1800003051758
2015,"BHS",16.0779991149902
2016,"BHS",15.312999725341802
1991,"BIH",17.5499992370605
1992,"BIH",20.743000030517603
1993,"BIH",17.9750003814697
1994,"BIH",18.392999649047898
1995,"BIH",18.8579998016357
1996,"BIH",19.357000350952102
1997,"BIH",19.8880004882813
1998,"BIH",20.4589996337891
1999,"BIH",21.0799999237061
2000,"BIH",21.7549991607666
2001,"BIH",27.905000686645497
2002,"BIH",23.746000289917003
2003,"BIH",19.5620002746582
2004,"BIH",23.8460006713867
2005,"BIH",21.5499992370605
2006,"BIH",31.100000381469698
2007,"BIH",28.9300003051758
2008,"BIH",23.2999992370605
2009,"BIH",24.100000381469698
2010,"BIH",27.2000007629395
2011,"BIH",27.600000381469698
2012,"BIH",28.100000381469698
2013,"BIH",27.4500007629395
2014,"BIH",27.5200004577637
2015,"BIH",26.260000228881804
2016,"BIH",25.760999679565398
1991,"BLR",0.6460000276565551
1992,"BLR",0.6460000276565551
1993,"BLR",0.629000008106232
1994,"BLR",0.632000029087067
1995,"BLR",0.6299999952316279
1996,"BLR",0.628000020980835
1997,"BLR",0.742999970912933
1998,"BLR",0.7080000042915341
1999,"BLR",0.637000024318695
2000,"BLR",0.675000011920929
2001,"BLR",0.6600000262260439
2002,"BLR",0.665000021457672
2003,"BLR",0.6899999976158139
2004,"BLR",0.744000017642975
2005,"BLR",0.7179999947547909
2006,"BLR",0.7250000238418579
2007,"BLR",0.7080000042915341
2008,"BLR",0.7250000238418579
2009,"BLR",0.8999999761581421
2010,"BLR",0.699999988079071
2011,"BLR",0.675999999046326
2012,"BLR",0.619000017642975
2013,"BLR",0.5139999985694891
2014,"BLR",0.492000013589859
2015,"BLR",0.510999977588654
2016,"BLR",0.5299999713897711
1991,"BLZ",3.79999995231628
1992,"BLZ",5.62900018692017
1993,"BLZ",9.80000019073486
1994,"BLZ",11.1000003814697
1995,"BLZ",12.5
1996,"BLZ",13.8000001907349
1997,"BLZ",12.6999998092651
1998,"BLZ",14.3000001907349
1999,"BLZ",12.8000001907349
2000,"BLZ",10.753999710083
2001,"BLZ",9.10000038146973
2002,"BLZ",10.0
2003,"BLZ",10.107000350952099
2004,"BLZ",10.2159996032715
2005,"BLZ",10.979999542236301
2006,"BLZ",9.39999961853027
2007,"BLZ",8.5
2008,"BLZ",8.199999809265138
2009,"BLZ",12.8500003814697
2010,"BLZ",13.236000061035199
2011,"BLZ",13.6350002288818
2012,"BLZ",14.270000457763699
2013,"BLZ",11.6800003051758
2014,"BLZ",11.6000003814697
2015,"BLZ",9.97000026702881
2016,"BLZ",11.0340003967285
1991,"BOL",5.900000095367429
1992,"BOL",5.9520001411438
1993,"BOL",6.0
1994,"BOL",3.0999999046325697
1995,"BOL",3.6900000572204603
1996,"BOL",5.230000019073491
1997,"BOL",2.07999992370605
1998,"BOL",2.67400002479553
1999,"BOL",4.32999992370605
2000,"BOL",4.800000190734861
2001,"BOL",5.400000095367429
2002,"BOL",5.400000095367429
2003,"BOL",5.4520001411438
2004,"BOL",4.30000019073486
2005,"BOL",5.400000095367429
2006,"BOL",5.300000190734861
2007,"BOL",5.199999809265139
2008,"BOL",2.9000000953674303
2009,"BOL",3.4000000953674303
2010,"BOL",5.9899997711181605
2011,"BOL",2.70000004768372
2012,"BOL",2.2999999523162797
2013,"BOL",2.89000010490417
2014,"BOL",3.5
2015,"BOL",3.50300002098084
2016,"BOL",3.7090001106262203
1991,"BRA",10.2110004425049
1992,"BRA",11.579000473022498
1993,"BRA",10.9870004653931
1994,"BRA",10.6040000915527
1995,"BRA",9.907999992370609
1996,"BRA",11.1960000991821
1997,"BRA",11.5839996337891
1998,"BRA",14.7410001754761
1999,"BRA",14.6730003356934
2000,"BRA",13.9759998321533
2001,"BRA",12.536999702453599
2002,"BRA",13.0430002212524
2003,"BRA",13.6759996414185
2004,"BRA",12.8719997406006
2005,"BRA",11.366999626159698
2006,"BRA",11.491999626159698
2007,"BRA",10.8590002059937
2008,"BRA",9.572999954223631
2009,"BRA",9.72999954223633
2010,"BRA",8.48799991607666
2011,"BRA",7.78000020980835
2012,"BRA",7.3520002365112305
2013,"BRA",7.131999969482419
2014,"BRA",6.8119997978210405
2015,"BRA",8.52099990844727
2016,"BRA",11.4519996643066
1991,"BRB",17.1000003814697
1992,"BRB",22.899999618530302
1993,"BRB",25.600000381469698
1994,"BRB",23.0
1995,"BRB",19.7000007629395
1996,"BRB",14.6999998092651
1997,"BRB",14.6000003814697
1998,"BRB",12.3000001907349
1999,"BRB",10.3999996185303
2000,"BRB",9.30000019073486
2001,"BRB",9.80000019073486
2002,"BRB",10.3000001907349
2003,"BRB",11.0
2004,"BRB",9.80000019073486
2005,"BRB",9.10000038146973
2006,"BRB",8.699999809265138
2007,"BRB",7.400000095367429
2008,"BRB",8.10000038146973
2009,"BRB",10.020000457763699
2010,"BRB",10.6899995803833
2011,"BRB",11.1999998092651
2012,"BRB",11.6000003814697
2013,"BRB",11.5500001907349
2014,"BRB",12.1700000762939
2015,"BRB",11.3500003814697
2016,"BRB",11.385999679565401
1991,"BRN",4.699999809265139
1992,"BRN",4.6939997673034695
1993,"BRN",4.669000148773191
1994,"BRN",4.63500022888184
1995,"BRN",4.34800004959106
1996,"BRN",4.117000102996831
1997,"BRN",3.9000000953674303
1998,"BRN",3.6840000152587904
1999,"BRN",3.46300005912781
2000,"BRN",3.24000000953674
2001,"BRN",3.05100011825562
2002,"BRN",2.86800003051758
2003,"BRN",2.6960000991821302
2004,"BRN",2.5320000648498504
2005,"BRN",2.37299990653992
2006,"BRN",2.22300004959106
2007,"BRN",2.08500003814697
2008,"BRN",1.9570000171661397
2009,"BRN",1.8370000123977699
2010,"BRN",1.72200000286102
2011,"BRN",1.7200000286102302
2012,"BRN",1.69799995422363
2013,"BRN",1.67900002002716
2014,"BRN",1.6579999923706101
2015,"BRN",1.86000001430511
2016,"BRN",1.99500000476837
1991,"BTN",2.6010000705719
1992,"BTN",2.90700006484985
1993,"BTN",3.2709999084472696
1994,"BTN",2.1259999275207497
1995,"BTN",1.36899995803833
1996,"BTN",1.59800004959106
1997,"BTN",3.51799988746643
1998,"BTN",1.39999997615814
1999,"BTN",1.39999997615814
2000,"BTN",1.6990000009536699
2001,"BTN",1.89999997615814
2002,"BTN",1.8639999628066999
2003,"BTN",1.79999995231628
2004,"BTN",2.5
2005,"BTN",3.0599999427795397
